race_id,season,round,grand_prix,race_date,circuit_id,latitude,longitude,forecast_source,forecast_available,fetched_at_utc,air_temp_mean,air_temp_min,air_temp_max,track_temp_mean,track_temp_min,track_temp_max,humidity_mean,pressure_mean,wind_speed_mean,wind_direction_mean,rainfall,rainfall_percentage,wet_race,weather_condition,weather_data_available,fastf1_weather_available,fastf1_air_temp_mean,fastf1_air_temp_min,fastf1_air_temp_max,fastf1_track_temp_mean,fastf1_track_temp_min,fastf1_track_temp_max,fastf1_humidity_mean,fastf1_pressure_mean,fastf1_wind_speed_mean,fastf1_wind_direction_mean,fastf1_rainfall_rate,fastf1_wet_race
2026_05,2026,5,Canadian Grand Prix,2026-05-24,villeneuve,45.5,-73.5228,circuit_history,0,2026-05-07T10:34:02+00:00,17.527824384787472,12.65704697986577,22.431543624161076,27.52782438478747,20.657046979865772,34.43154362416107,65.9876957494407,1012.2869966442952,13.034395973154362,185.84060402684563,2.4040268456375844,13.171140939597315,0.42953020134228187,Dry,1,1,6.15608798340708,5.805369127516778,6.503355704697986,10.863803638911726,9.986577181208053,11.651006711409396,9.753669102239945,272.13098619436596,0.40188351189669047,46.71732888491557,0.01881371188845211,0.1342281879194631
2026_06,2026,6,Monaco Grand Prix,2026-06-07,monaco,43.7347,7.42056,circuit_history,0,2026-05-07T10:34:02+00:00,18.89947589098532,15.164779874213835,21.963522012578615,28.89947589098532,23.164779874213835,33.96352201257862,72.51205450733754,1012.119392033543,6.459433962264152,189.64098532494754,1.911320754716981,15.251572327044025,0.6037735849056604,Light rain,1,1,5.861714416578275,5.6226415094339615,6.088050314465409,9.872624585921514,9.125786163522012,10.534591194968554,13.842736608842836,255.44960131043612,0.2669668558023842,42.96170763506077,0.04715679785441975,0.12578616352201258
2026_07,2026,7,Barcelona Grand Prix,2026-06-14,catalunya,41.57,2.26111,circuit_history,0,2026-05-07T10:34:02+00:00,18.512363996043522,14.199109792284867,22.94005934718101,28.512363996043526,22.19910979228487,34.94005934718101,72.80489614243322,1002.5580860534124,8.192952522255194,192.51891691394655,2.2706231454005934,16.295746785361025,0.5637982195845698,Dry,1,1,6.9905976391974605,6.723738872403561,7.252225519287834,12.33437998291048,11.440652818991097,13.108605341246292,16.541927583711026,294.3636185852891,0.5401496934794799,45.553445201641075,0.04729790486467044,0.11869436201780416
2026_08,2026,8,Austrian Grand Prix,2026-06-28,red_bull_ring,47.2197,14.7647,circuit_history,0,2026-05-07T10:34:02+00:00,18.21698943661972,12.238732394366197,24.12816901408451,28.21698943661972,20.238732394366203,36.12816901408451,70.16226525821595,940.2088028169015,5.071596244131456,207.11619718309856,1.1429577464788734,14.964788732394366,0.5774647887323944,Light rain,1,1,11.753557861452764,11.225352112676054,12.21830985915493,20.0109756528877,18.570422535211268,21.176056338028168,13.375522398009474,397.0343138417401,0.7825270606362649,55.05931701627209,0.0016661742013854579,0.14084507042253522
