race_id,driver_id,telemetry_races_previous_3,avg_speed_previous_3_races,max_speed_previous_3_races,avg_throttle_previous_3_races,avg_brake_previous_3_races,avg_drs_previous_3_races,drs_usage_rate_previous_3_races,avg_distance_previous_3_races
2012_18,rosberg,1,206.163,206.163,0.0,0.0,0.0,0.0,30.5
2012_18,hulkenberg,3,205.71766666666667,213.453,0.0,0.0,0.0,0.0,56.0
2012_19,hamilton,3,196.87266666666665,207.433,0.0,0.0,0.0,0.0,44.666666666666664
2012_19,vettel,3,199.16033333333334,207.95,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,alonso,3,199.192,208.168,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,massa,3,197.83799999999997,206.646,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,button,2,200.22449999999998,209.176,0.0,0.0,0.0,0.0,57.5
2012_19,raikkonen,3,198.16133333333335,206.482,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,grosjean,3,196.23933333333332,206.094,0.0,0.0,0.0,0.0,50.666666666666664
2012_19,hulkenberg,2,201.85000000000002,206.769,0.0,0.0,0.0,0.0,57.5
2012_19,maldonado,3,197.47933333333333,204.847,0.0,0.0,0.0,0.0,56.333333333333336
2012_19,bruno_senna,3,197.761,208.637,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,perez,3,195.664,200.091,0.0,0.0,0.0,0.0,43.666666666666664
2012_19,ricciardo,3,197.01733333333334,206.283,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,rosberg,2,194.51350000000002,206.163,0.0,0.0,0.0,0.0,22.666666666666668
2012_19,kobayashi,3,195.09533333333334,206.829,0.0,0.0,0.0,0.0,43.666666666666664
2012_19,resta,3,197.22833333333332,207.103,0.0,0.0,0.0,0.0,56.666666666666664
2012_19,michael_schumacher,3,197.56199999999998,206.769,0.0,0.0,0.0,0.0,55.0
2012_19,petrov,3,193.16,202.384,0.0,0.0,0.0,0.0,56.0
2012_19,kovalainen,3,194.16100000000003,203.225,0.0,0.0,0.0,0.0,56.0
2012_19,glock,3,192.98366666666666,201.153,0.0,0.0,0.0,0.0,55.666666666666664
2012_19,pic,3,192.914,201.935,0.0,0.0,0.0,0.0,51.0
2012_19,rosa,3,188.917,198.677,0.0,0.0,0.0,0.0,38.0
2012_19,karthikeyan,3,189.04333333333332,200.193,0.0,0.0,0.0,0.0,39.333333333333336
2012_19,webber,3,197.4246666666667,207.235,0.0,0.0,0.0,0.0,50.666666666666664
2012_19,vergne,3,196.66733333333332,204.792,0.0,0.0,0.0,0.0,56.333333333333336
2012_20,button,3,199.53966666666665,209.176,0.0,0.0,0.0,0.0,57.0
2012_20,alonso,3,199.792,208.168,0.0,0.0,0.0,0.0,57.0
2012_20,massa,3,198.48933333333335,206.646,0.0,0.0,0.0,0.0,57.0
2012_20,webber,3,195.24766666666667,207.235,0.0,0.0,0.0,0.0,37.666666666666664
2012_20,hulkenberg,2,201.589,206.769,0.0,0.0,0.0,0.0,58.0
2012_20,vettel,3,200.01399999999998,207.95,0.0,0.0,0.0,0.0,57.0
2012_20,michael_schumacher,3,197.81199999999998,206.769,0.0,0.0,0.0,0.0,55.0
2012_20,vergne,3,194.21333333333334,204.792,0.0,0.0,0.0,0.0,42.666666666666664
2012_20,kobayashi,3,198.1103333333333,206.829,0.0,0.0,0.0,0.0,56.666666666666664
2012_20,raikkonen,3,199.13633333333334,206.482,0.0,0.0,0.0,0.0,57.0
2012_20,petrov,3,193.3356666666667,202.384,0.0,0.0,0.0,0.0,56.333333333333336
2012_20,pic,3,192.96666666666667,201.935,0.0,0.0,0.0,0.0,51.333333333333336
2012_20,ricciardo,3,197.343,206.283,0.0,0.0,0.0,0.0,57.0
2012_20,kovalainen,3,194.14633333333333,203.225,0.0,0.0,0.0,0.0,56.333333333333336
2012_20,rosberg,3,195.5496666666667,206.163,0.0,0.0,0.0,0.0,41.0
2012_20,glock,3,192.984,201.153,0.0,0.0,0.0,0.0,56.0
2012_20,rosa,3,190.79266666666663,198.677,0.0,0.0,0.0,0.0,50.666666666666664
2012_20,karthikeyan,3,189.41366666666667,200.193,0.0,0.0,0.0,0.0,39.666666666666664
2012_20,resta,3,197.90300000000002,207.103,0.0,0.0,0.0,0.0,56.666666666666664
2012_20,hamilton,3,197.62666666666667,207.433,0.0,0.0,0.0,0.0,45.0
2012_20,grosjean,3,196.429,206.094,0.0,0.0,0.0,0.0,51.0
2012_20,maldonado,3,197.54133333333334,204.847,0.0,0.0,0.0,0.0,56.666666666666664
2012_20,bruno_senna,3,198.27033333333335,208.637,0.0,0.0,0.0,0.0,57.0
2012_20,perez,3,195.6196666666667,200.091,0.0,0.0,0.0,0.0,44.0
2013_01,raikkonen,3,195.39633333333336,199.517,0.0,0.0,0.0,0.0,60.333333333333336
2013_01,alonso,3,196.16966666666667,199.121,0.0,0.0,0.0,0.0,60.666666666666664
2013_01,vettel,3,196.076,199.772,0.0,0.0,0.0,0.0,60.666666666666664
2013_01,massa,3,195.16066666666666,199.661,0.0,0.0,0.0,0.0,60.666666666666664
2013_01,hamilton,3,194.716,199.047,0.0,0.0,0.0,0.0,43.0
2013_01,webber,3,191.7026666666667,196.6,0.0,0.0,0.0,0.0,41.333333333333336
2013_01,sutil,3,199.54100000000003,206.632,0.0,0.0,0.0,0.0,61.333333333333336
2013_01,resta,3,194.06266666666667,197.296,0.0,0.0,0.0,0.0,59.333333333333336
2013_01,button,3,196.01466666666667,198.601,0.0,0.0,0.0,0.0,60.666666666666664
2013_01,grosjean,3,190.6483333333333,197.235,0.0,0.0,0.0,0.0,32.666666666666664
2013_01,perez,2,193.38400000000001,197.086,0.0,0.0,0.0,0.0,55.5
2013_01,vergne,3,191.41633333333334,196.401,0.0,0.0,0.0,0.0,46.666666666666664
2013_01,gutierrez,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01,bottas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01,jules_bianchi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01,pic,3,190.04033333333336,193.663,0.0,0.0,0.0,0.0,55.0
2013_01,chilton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01,garde,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_01,ricciardo,3,193.78066666666666,196.947,0.0,0.0,0.0,0.0,60.333333333333336
2013_01,rosberg,3,191.24933333333334,197.622,0.0,0.0,0.0,0.0,44.333333333333336
2013_01,maldonado,2,193.8885,197.051,0.0,0.0,0.0,0.0,37.333333333333336
2013_01,hulkenberg,2,197.3755,198.342,0.0,0.0,0.0,0.0,63.5
2013_02,vettel,3,202.356,211.16,0.0,0.0,0.0,0.0,61.666666666666664
2013_02,webber,3,200.30866666666665,212.753,0.0,0.0,0.0,0.0,48.333333333333336
2013_02,hamilton,3,203.479,212.689,0.0,0.0,0.0,0.0,56.0
2013_02,rosberg,3,199.26999999999998,206.926,0.0,0.0,0.0,0.0,50.666666666666664
2013_02,massa,3,202.62633333333335,211.558,0.0,0.0,0.0,0.0,61.666666666666664
2013_02,grosjean,3,199.06000000000003,211.193,0.0,0.0,0.0,0.0,39.666666666666664
2013_02,raikkonen,3,202.87466666666668,213.845,0.0,0.0,0.0,0.0,61.333333333333336
2013_02,hulkenberg,2,197.3755,198.342,0.0,0.0,0.0,0.0,63.5
2013_02,perez,2,204.69,212.294,0.0,0.0,0.0,0.0,57.0
2013_02,vergne,3,199.711,213.309,0.0,0.0,0.0,0.0,47.666666666666664
2013_02,bottas,1,210.594,210.594,0.0,0.0,0.0,0.0,57.0
2013_02,gutierrez,1,208.836,208.836,0.0,0.0,0.0,0.0,57.0
2013_02,jules_bianchi,1,211.055,211.055,0.0,0.0,0.0,0.0,57.0
2013_02,pic,3,197.91333333333333,206.921,0.0,0.0,0.0,0.0,60.0
2013_02,garde,1,206.084,206.084,0.0,0.0,0.0,0.0,56.0
2013_02,chilton,1,207.036,207.036,0.0,0.0,0.0,0.0,56.0
2013_02,button,3,202.8083333333333,211.654,0.0,0.0,0.0,0.0,61.666666666666664
2013_02,ricciardo,3,200.86866666666666,210.063,0.0,0.0,0.0,0.0,55.0
2013_02,maldonado,2,201.25799999999998,205.465,0.0,0.0,0.0,0.0,27.0
2013_02,sutil,3,200.8166666666667,210.459,0.0,0.0,0.0,0.0,61.0
2013_02,resta,3,200.97033333333331,210.033,0.0,0.0,0.0,0.0,60.333333333333336
2013_02,alonso,3,203.19466666666668,213.162,0.0,0.0,0.0,0.0,61.666666666666664
2013_03,alonso,2,205.23149999999998,213.162,0.0,0.0,0.0,0.0,43.333333333333336
2013_03,raikkonen,3,201.72866666666664,213.845,0.0,0.0,0.0,0.0,61.333333333333336
2013_03,hamilton,3,202.98666666666668,212.689,0.0,0.0,0.0,0.0,56.0
2013_03,vettel,3,201.98566666666667,211.16,0.0,0.0,0.0,0.0,61.666666666666664
2013_03,button,3,202.89966666666666,211.654,0.0,0.0,0.0,0.0,60.666666666666664
2013_03,massa,3,202.71833333333333,211.558,0.0,0.0,0.0,0.0,61.666666666666664
2013_03,ricciardo,3,200.06199999999998,210.063,0.0,0.0,0.0,0.0,53.333333333333336
2013_03,resta,3,199.72466666666665,210.033,0.0,0.0,0.0,0.0,49.333333333333336
2013_03,grosjean,3,199.02533333333335,211.193,0.0,0.0,0.0,0.0,39.666666666666664
2013_03,hulkenberg,2,198.2245,198.342,0.0,0.0,0.0,0.0,63.5
2013_03,perez,2,206.7265,212.294,0.0,0.0,0.0,0.0,57.0
2013_03,vergne,3,202.76033333333336,213.309,0.0,0.0,0.0,0.0,61.666666666666664
2013_03,bottas,2,203.71949999999998,210.594,0.0,0.0,0.0,0.0,56.5
2013_03,maldonado,2,199.16500000000002,205.465,0.0,0.0,0.0,0.0,23.333333333333332
2013_03,jules_bianchi,2,202.941,211.055,0.0,0.0,0.0,0.0,56.0
2013_03,pic,3,197.97400000000002,206.921,0.0,0.0,0.0,0.0,60.333333333333336
2013_03,chilton,2,200.245,207.036,0.0,0.0,0.0,0.0,55.0
2013_03,garde,2,199.7625,206.084,0.0,0.0,0.0,0.0,55.5
2013_03,rosberg,3,199.41333333333333,206.926,0.0,0.0,0.0,0.0,50.666666666666664
2013_03,webber,3,202.5143333333333,212.753,0.0,0.0,0.0,0.0,61.666666666666664
2013_03,sutil,3,201.87566666666666,210.459,0.0,0.0,0.0,0.0,51.666666666666664
2013_03,gutierrez,2,203.2735,208.836,0.0,0.0,0.0,0.0,56.0
2013_04,vettel,3,204.17566666666667,211.16,0.0,0.0,0.0,0.0,56.666666666666664
2013_04,raikkonen,3,202.08266666666668,213.845,0.0,0.0,0.0,0.0,56.666666666666664
2013_04,grosjean,3,201.15366666666668,211.193,0.0,0.0,0.0,0.0,56.666666666666664
2013_04,resta,3,199.87666666666667,210.033,0.0,0.0,0.0,0.0,45.333333333333336
2013_04,hamilton,3,202.17733333333334,212.689,0.0,0.0,0.0,0.0,56.666666666666664
2013_04,perez,3,202.40233333333333,212.294,0.0,0.0,0.0,0.0,56.666666666666664
2013_04,webber,3,200.23233333333334,212.753,0.0,0.0,0.0,0.0,43.0
2013_04,alonso,2,205.186,213.162,0.0,0.0,0.0,0.0,38.333333333333336
2013_04,rosberg,3,198.26699999999997,206.926,0.0,0.0,0.0,0.0,34.333333333333336
2013_04,button,3,203.40666666666667,211.654,0.0,0.0,0.0,0.0,55.666666666666664
2013_04,maldonado,3,197.56133333333335,205.465,0.0,0.0,0.0,0.0,41.666666666666664
2013_04,hulkenberg,2,196.55700000000002,198.107,0.0,0.0,0.0,0.0,56.0
2013_04,sutil,3,197.60366666666664,210.459,0.0,0.0,0.0,0.0,30.0
2013_04,bottas,3,202.42366666666666,210.594,0.0,0.0,0.0,0.0,56.333333333333336
2013_04,massa,3,202.39166666666665,211.558,0.0,0.0,0.0,0.0,56.666666666666664
2013_04,ricciardo,3,200.11866666666666,210.063,0.0,0.0,0.0,0.0,48.666666666666664
2013_04,pic,3,197.71966666666665,206.921,0.0,0.0,0.0,0.0,55.333333333333336
2013_04,gutierrez,3,197.94633333333334,208.836,0.0,0.0,0.0,0.0,38.666666666666664
2013_04,jules_bianchi,3,199.71566666666664,211.055,0.0,0.0,0.0,0.0,55.666666666666664
2013_04,chilton,3,197.63966666666667,207.036,0.0,0.0,0.0,0.0,55.0
2013_04,garde,3,197.08066666666664,206.084,0.0,0.0,0.0,0.0,55.333333333333336
2013_04,vergne,3,202.615,213.309,0.0,0.0,0.0,0.0,56.666666666666664
2013_05,alonso,2,198.823,200.436,0.0,0.0,0.0,0.0,38.0
2013_05,raikkonen,3,196.95966666666666,198.476,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,massa,3,197.57900000000004,199.937,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,vettel,3,200.76833333333332,202.706,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,webber,3,195.20933333333332,198.19,0.0,0.0,0.0,0.0,42.666666666666664
2013_05,rosberg,3,195.84066666666664,199.647,0.0,0.0,0.0,0.0,44.666666666666664
2013_05,resta,3,195.9083333333333,198.128,0.0,0.0,0.0,0.0,45.0
2013_05,button,3,199.2986666666667,200.122,0.0,0.0,0.0,0.0,55.333333333333336
2013_05,perez,3,197.9656666666667,201.159,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,ricciardo,3,195.316,195.766,0.0,0.0,0.0,0.0,54.333333333333336
2013_05,gutierrez,3,194.46733333333336,198.399,0.0,0.0,0.0,0.0,38.333333333333336
2013_05,hamilton,3,197.41266666666664,198.395,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,sutil,3,194.35466666666665,200.712,0.0,0.0,0.0,0.0,29.666666666666668
2013_05,maldonado,3,194.698,196.875,0.0,0.0,0.0,0.0,52.666666666666664
2013_05,hulkenberg,3,196.79066666666668,198.107,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,bottas,3,198.36533333333333,199.832,0.0,0.0,0.0,0.0,56.333333333333336
2013_05,pic,3,193.986,195.72,0.0,0.0,0.0,0.0,55.333333333333336
2013_05,jules_bianchi,3,195.12599999999998,197.286,0.0,0.0,0.0,0.0,55.333333333333336
2013_05,chilton,3,194.043,196.246,0.0,0.0,0.0,0.0,55.0
2013_05,vergne,3,194.49866666666665,198.571,0.0,0.0,0.0,0.0,42.666666666666664
2013_05,garde,3,193.76533333333336,196.138,0.0,0.0,0.0,0.0,55.0
2013_05,grosjean,3,197.27833333333334,199.567,0.0,0.0,0.0,0.0,56.333333333333336
2013_06,rosberg,3,193.597,199.647,0.0,0.0,0.0,0.0,48.0
2013_06,vettel,3,198.72833333333332,202.706,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,webber,3,193.34033333333332,197.684,0.0,0.0,0.0,0.0,46.0
2013_06,hamilton,3,195.109,198.395,0.0,0.0,0.0,0.0,59.333333333333336
2013_06,sutil,3,194.17499999999998,200.712,0.0,0.0,0.0,0.0,42.333333333333336
2013_06,button,3,196.65866666666668,200.122,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,alonso,3,196.99166666666667,200.436,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,vergne,3,191.61933333333332,195.965,0.0,0.0,0.0,0.0,41.333333333333336
2013_06,resta,3,195.761,198.128,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,raikkonen,3,195.98666666666668,198.476,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,hulkenberg,3,195.2686666666667,197.258,0.0,0.0,0.0,0.0,59.333333333333336
2013_06,bottas,3,194.99166666666665,199.832,0.0,0.0,0.0,0.0,59.333333333333336
2013_06,gutierrez,3,193.35366666666667,198.399,0.0,0.0,0.0,0.0,41.666666666666664
2013_06,chilton,3,193.02766666666665,196.246,0.0,0.0,0.0,0.0,58.333333333333336
2013_06,garde,3,190.94266666666667,196.138,0.0,0.0,0.0,0.0,43.666666666666664
2013_06,perez,3,194.93466666666666,198.984,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,grosjean,3,192.861,199.567,0.0,0.0,0.0,0.0,40.333333333333336
2013_06,ricciardo,3,193.891,195.766,0.0,0.0,0.0,0.0,59.0
2013_06,jules_bianchi,3,193.0293333333333,197.286,0.0,0.0,0.0,0.0,58.333333333333336
2013_06,maldonado,3,193.996,196.875,0.0,0.0,0.0,0.0,59.333333333333336
2013_06,massa,3,195.59033333333332,197.12,0.0,0.0,0.0,0.0,59.666666666666664
2013_06,pic,3,191.88066666666668,195.72,0.0,0.0,0.0,0.0,58.666666666666664
2013_07,vettel,3,183.499,200.938,0.0,0.0,0.0,0.0,67.0
2013_07,alonso,3,181.77166666666668,200.436,0.0,0.0,0.0,0.0,67.0
2013_07,hamilton,3,180.98166666666665,198.395,0.0,0.0,0.0,0.0,66.66666666666667
2013_07,webber,3,181.30133333333333,197.684,0.0,0.0,0.0,0.0,67.0
2013_07,rosberg,3,181.49266666666665,199.647,0.0,0.0,0.0,0.0,67.0
2013_07,vergne,3,176.93500000000003,189.933,0.0,0.0,0.0,0.0,48.666666666666664
2013_07,resta,3,181.01133333333334,198.128,0.0,0.0,0.0,0.0,67.0
2013_07,massa,3,180.42333333333332,197.12,0.0,0.0,0.0,0.0,50.333333333333336
2013_07,raikkonen,3,182.33333333333334,198.476,0.0,0.0,0.0,0.0,67.0
2013_07,sutil,3,182.62666666666667,200.712,0.0,0.0,0.0,0.0,66.66666666666667
2013_07,perez,3,180.746,198.984,0.0,0.0,0.0,0.0,65.0
2013_07,button,3,180.86566666666667,199.33,0.0,0.0,0.0,0.0,67.0
2013_07,grosjean,3,177.31566666666666,199.567,0.0,0.0,0.0,0.0,42.666666666666664
2013_07,bottas,3,177.91066666666666,198.419,0.0,0.0,0.0,0.0,66.66666666666667
2013_07,ricciardo,3,179.09766666666667,195.655,0.0,0.0,0.0,0.0,60.666666666666664
2013_07,maldonado,3,178.76533333333336,196.875,0.0,0.0,0.0,0.0,55.333333333333336
2013_07,jules_bianchi,3,178.32399999999998,197.286,0.0,0.0,0.0,0.0,59.333333333333336
2013_07,pic,3,176.17166666666665,195.72,0.0,0.0,0.0,0.0,42.666666666666664
2013_07,chilton,3,179.60833333333335,196.246,0.0,0.0,0.0,0.0,66.0
2013_07,gutierrez,3,181.86,198.399,0.0,0.0,0.0,0.0,66.33333333333333
2013_07,hulkenberg,3,180.45833333333334,197.258,0.0,0.0,0.0,0.0,66.66666666666667
2013_07,garde,3,176.82933333333335,196.138,0.0,0.0,0.0,0.0,51.333333333333336
2013_08,rosberg,3,183.321,205.132,0.0,0.0,0.0,0.0,71.33333333333333
2013_08,webber,3,184.10000000000002,206.08,0.0,0.0,0.0,0.0,71.33333333333333
2013_08,alonso,3,183.63400000000001,206.023,0.0,0.0,0.0,0.0,71.33333333333333
2013_08,hamilton,3,183.38833333333332,205.615,0.0,0.0,0.0,0.0,71.0
2013_08,raikkonen,3,183.46866666666665,201.882,0.0,0.0,0.0,0.0,71.0
2013_08,massa,3,182.734,204.052,0.0,0.0,0.0,0.0,54.333333333333336
2013_08,sutil,3,183.07899999999998,202.069,0.0,0.0,0.0,0.0,70.66666666666667
2013_08,ricciardo,3,180.751,200.615,0.0,0.0,0.0,0.0,64.66666666666667
2013_08,resta,3,182.19799999999998,201.688,0.0,0.0,0.0,0.0,71.0
2013_08,hulkenberg,3,180.90166666666664,198.588,0.0,0.0,0.0,0.0,62.666666666666664
2013_08,maldonado,3,180.14233333333334,201.006,0.0,0.0,0.0,0.0,59.0
2013_08,bottas,3,178.85966666666664,201.266,0.0,0.0,0.0,0.0,70.66666666666667
2013_08,button,3,181.984,202.685,0.0,0.0,0.0,0.0,71.0
2013_08,gutierrez,3,181.57133333333334,197.533,0.0,0.0,0.0,0.0,68.66666666666667
2013_08,pic,3,176.8573333333333,197.777,0.0,0.0,0.0,0.0,46.333333333333336
2013_08,jules_bianchi,3,178.91166666666666,199.049,0.0,0.0,0.0,0.0,63.333333333333336
2013_08,chilton,3,179.96466666666666,197.315,0.0,0.0,0.0,0.0,69.66666666666667
2013_08,garde,3,175.41666666666666,191.9,0.0,0.0,0.0,0.0,47.333333333333336
2013_08,grosjean,3,178.2253333333333,202.296,0.0,0.0,0.0,0.0,46.666666666666664
2013_08,perez,3,182.05733333333333,202.918,0.0,0.0,0.0,0.0,69.0
2013_08,vettel,3,184.87299999999996,205.06,0.0,0.0,0.0,0.0,71.33333333333333
2013_08,vergne,3,181.119,201.512,0.0,0.0,0.0,0.0,66.33333333333333
2013_09,vettel,3,195.09099999999998,223.195,0.0,0.0,0.0,0.0,63.0
2013_09,raikkonen,3,193.19500000000002,222.339,0.0,0.0,0.0,0.0,66.33333333333333
2013_09,grosjean,3,190.867,221.804,0.0,0.0,0.0,0.0,61.0
2013_09,alonso,3,194.32299999999998,225.396,0.0,0.0,0.0,0.0,66.66666666666667
2013_09,hamilton,3,194.91233333333332,225.231,0.0,0.0,0.0,0.0,66.66666666666667
2013_09,button,3,191.84133333333332,220.096,0.0,0.0,0.0,0.0,66.33333333333333
2013_09,webber,3,195.59199999999998,227.059,0.0,0.0,0.0,0.0,66.66666666666667
2013_09,perez,3,191.57233333333332,220.611,0.0,0.0,0.0,0.0,62.333333333333336
2013_09,rosberg,3,195.12866666666665,226.744,0.0,0.0,0.0,0.0,66.66666666666667
2013_09,hulkenberg,3,190.01533333333336,220.882,0.0,0.0,0.0,0.0,58.333333333333336
2013_09,resta,3,191.98066666666668,222.465,0.0,0.0,0.0,0.0,66.33333333333333
2013_09,ricciardo,3,191.02700000000002,221.08,0.0,0.0,0.0,0.0,60.333333333333336
2013_09,sutil,3,192.21633333333332,221.002,0.0,0.0,0.0,0.0,66.33333333333333
2013_09,gutierrez,3,190.08333333333334,219.906,0.0,0.0,0.0,0.0,64.33333333333333
2013_09,maldonado,3,190.26466666666667,221.126,0.0,0.0,0.0,0.0,54.666666666666664
2013_09,bottas,3,190.01700000000002,220.196,0.0,0.0,0.0,0.0,66.33333333333333
2013_09,pic,3,187.15766666666664,218.43,0.0,0.0,0.0,0.0,42.0
2013_09,garde,3,185.366,214.821,0.0,0.0,0.0,0.0,57.666666666666664
2013_09,chilton,3,187.789,213.881,0.0,0.0,0.0,0.0,65.66666666666667
2013_09,vergne,3,189.67133333333334,215.59,0.0,0.0,0.0,0.0,60.666666666666664
2013_09,jules_bianchi,3,188.21666666666667,216.452,0.0,0.0,0.0,0.0,59.333333333333336
2013_09,massa,3,192.27633333333333,222.598,0.0,0.0,0.0,0.0,49.666666666666664
2013_10,hamilton,3,209.22533333333334,225.231,0.0,0.0,0.0,0.0,60.666666666666664
2013_10,raikkonen,3,207.2893333333333,222.339,0.0,0.0,0.0,0.0,60.333333333333336
2013_10,vettel,3,208.3563333333333,223.195,0.0,0.0,0.0,0.0,57.0
2013_10,webber,3,209.55633333333333,227.059,0.0,0.0,0.0,0.0,60.666666666666664
2013_10,alonso,3,209.89933333333332,225.396,0.0,0.0,0.0,0.0,60.666666666666664
2013_10,grosjean,3,206.68533333333335,221.804,0.0,0.0,0.0,0.0,60.0
2013_10,button,3,206.50566666666668,220.096,0.0,0.0,0.0,0.0,60.333333333333336
2013_10,massa,3,204.686,222.598,0.0,0.0,0.0,0.0,41.333333333333336
2013_10,perez,3,205.43633333333332,220.611,0.0,0.0,0.0,0.0,58.333333333333336
2013_10,maldonado,3,206.22533333333334,221.126,0.0,0.0,0.0,0.0,60.0
2013_10,hulkenberg,3,205.37233333333333,220.882,0.0,0.0,0.0,0.0,52.333333333333336
2013_10,vergne,3,201.25733333333332,215.59,0.0,0.0,0.0,0.0,42.0
2013_10,ricciardo,3,204.92700000000002,221.08,0.0,0.0,0.0,0.0,60.0
2013_10,garde,3,198.28466666666668,214.821,0.0,0.0,0.0,0.0,51.333333333333336
2013_10,pic,3,202.04100000000003,218.43,0.0,0.0,0.0,0.0,59.333333333333336
2013_10,jules_bianchi,3,200.37266666666665,216.452,0.0,0.0,0.0,0.0,47.0
2013_10,chilton,3,199.85666666666668,213.881,0.0,0.0,0.0,0.0,59.333333333333336
2013_10,resta,3,205.357,222.465,0.0,0.0,0.0,0.0,60.333333333333336
2013_10,rosberg,3,209.55133333333333,226.744,0.0,0.0,0.0,0.0,60.666666666666664
2013_10,bottas,3,206.226,220.196,0.0,0.0,0.0,0.0,60.0
2013_10,gutierrez,3,203.63599999999997,219.906,0.0,0.0,0.0,0.0,58.333333333333336
2013_10,sutil,3,205.49699999999999,221.002,0.0,0.0,0.0,0.0,60.333333333333336
2013_11,vettel,3,202.17933333333335,223.195,0.0,0.0,0.0,0.0,57.0
2013_11,alonso,3,202.789,225.396,0.0,0.0,0.0,0.0,60.666666666666664
2013_11,hamilton,3,202.79433333333336,225.231,0.0,0.0,0.0,0.0,60.666666666666664
2013_11,rosberg,3,202.95866666666666,226.744,0.0,0.0,0.0,0.0,58.666666666666664
2013_11,webber,3,203.39733333333334,227.059,0.0,0.0,0.0,0.0,60.666666666666664
2013_11,button,3,199.93566666666666,220.096,0.0,0.0,0.0,0.0,60.666666666666664
2013_11,massa,3,198.39,222.598,0.0,0.0,0.0,0.0,41.666666666666664
2013_11,grosjean,3,200.8646666666667,221.804,0.0,0.0,0.0,0.0,60.333333333333336
2013_11,sutil,3,197.51166666666668,221.002,0.0,0.0,0.0,0.0,43.666666666666664
2013_11,ricciardo,3,198.578,221.08,0.0,0.0,0.0,0.0,60.333333333333336
2013_11,perez,3,198.82566666666665,220.611,0.0,0.0,0.0,0.0,58.333333333333336
2013_11,vergne,3,194.86966666666663,215.59,0.0,0.0,0.0,0.0,42.0
2013_11,hulkenberg,3,199.785,220.882,0.0,0.0,0.0,0.0,60.333333333333336
2013_11,gutierrez,3,196.77166666666668,219.906,0.0,0.0,0.0,0.0,46.666666666666664
2013_11,bottas,3,199.4766666666667,220.196,0.0,0.0,0.0,0.0,51.0
2013_11,garde,3,194.41866666666667,214.821,0.0,0.0,0.0,0.0,59.666666666666664
2013_11,maldonado,3,200.64133333333334,221.126,0.0,0.0,0.0,0.0,60.333333333333336
2013_11,jules_bianchi,3,193.59466666666665,216.452,0.0,0.0,0.0,0.0,46.666666666666664
2013_11,chilton,3,193.71733333333336,213.881,0.0,0.0,0.0,0.0,59.333333333333336
2013_11,resta,3,198.8286666666667,222.465,0.0,0.0,0.0,0.0,59.333333333333336
2013_11,raikkonen,3,201.65599999999998,222.339,0.0,0.0,0.0,0.0,60.666666666666664
2013_11,pic,3,196.04333333333332,218.43,0.0,0.0,0.0,0.0,59.666666666666664
2013_12,vettel,3,203.66666666666666,227.657,0.0,0.0,0.0,0.0,58.0
2013_12,alonso,3,203.11533333333333,226.375,0.0,0.0,0.0,0.0,58.0
2013_12,webber,3,203.16,226.347,0.0,0.0,0.0,0.0,58.0
2013_12,massa,3,199.11166666666668,224.763,0.0,0.0,0.0,0.0,39.0
2013_12,hulkenberg,3,200.46399999999997,222.919,0.0,0.0,0.0,0.0,57.666666666666664
2013_12,rosberg,3,202.70100000000002,225.971,0.0,0.0,0.0,0.0,56.0
2013_12,ricciardo,3,200.62599999999998,227.224,0.0,0.0,0.0,0.0,57.666666666666664
2013_12,grosjean,3,201.641,224.133,0.0,0.0,0.0,0.0,58.0
2013_12,hamilton,3,203.03166666666667,225.943,0.0,0.0,0.0,0.0,58.0
2013_12,button,3,202.41,227.519,0.0,0.0,0.0,0.0,58.0
2013_12,raikkonen,3,201.47133333333332,221.785,0.0,0.0,0.0,0.0,51.666666666666664
2013_12,perez,3,199.35799999999998,222.208,0.0,0.0,0.0,0.0,57.666666666666664
2013_12,gutierrez,3,198.61366666666666,225.432,0.0,0.0,0.0,0.0,44.0
2013_12,maldonado,3,201.58933333333334,223.97,0.0,0.0,0.0,0.0,57.333333333333336
