race_id,driver_id,fastf1_current_lap_data_available,fastf1_current_lap_count,fastf1_current_accurate_lap_count,fastf1_current_avg_lap_time,fastf1_current_best_lap_time,fastf1_current_lap_time_std,fastf1_current_avg_position,fastf1_current_best_position,fastf1_current_worst_position,fastf1_current_avg_tyre_life,fastf1_current_stint_count,fastf1_current_compound_count,fastf1_current_wet_lap_rate,fastf1_current_soft_lap_rate,fastf1_current_medium_lap_rate,fastf1_current_hard_lap_rate,fastf1_current_intermediate_lap_rate,fastf1_current_speedi1_mean,fastf1_current_speedi2_mean,fastf1_current_speedfl_mean,fastf1_current_speedst_mean
2018_19,vettel,1,71,61,83.46714084507043,79.522,6.742092148846896,2.9577464788732395,1.0,4.0,13.647887323943662,3,2,0.0,0.0,0.0,0.0,0.0,293.71830985915494,281.7323943661972,252.7536231884058,329.1267605633803
2018_20,alonso,1,69,64,75.97769565217392,72.643,4.0430910914842215,17.594202898550726,15.0,20.0,14.782608695652174,3,3,0.0,0.217391304347826,0.5652173913043478,0.0,0.0,312.5507246376812,248.5797101449276,310.8805970149254,302.59420289855075
2018_20,bottas,1,71,66,73.97195774647889,70.54,3.0437262116911508,4.507042253521127,2.0,9.0,16.3943661971831,3,3,0.0,0.1690140845070422,0.5774647887323944,0.0,0.0,312.4366197183099,252.83098591549296,313.3333333333333,304.4507042253521
2018_20,brendon_hartley,1,70,67,75.54991428571428,72.949,2.562884779433727,13.257142857142858,10.0,17.0,20.8,2,2,0.0,0.0,0.7,0.0,0.0,309.37142857142857,241.28571428571428,310.05797101449275,283.25714285714287
2018_20,ericsson,1,20,16,79.12835,75.281,6.516125177396456,13.1,9.0,20.0,13.2,2,2,0.0,0.0,0.1,0.0,0.0,316.85,239.7,315.5,292.6
2018_20,gasly,1,70,67,75.61140000000002,73.822,2.474247859162745,11.542857142857144,8.0,16.0,21.67142857142857,2,2,0.0,0.0,0.6857142857142857,0.0,0.0,303.75714285714287,247.88571428571427,302.6521739130435,278.4428571428571
2018_20,grosjean,1,71,68,74.3703661971831,72.362,2.4007440703356395,8.014084507042254,6.0,11.0,19.774647887323944,2,2,0.0,0.0,0.5492957746478874,0.0,0.0,311.09859154929575,250.6197183098592,308.9142857142857,298.92957746478874
2018_20,hamilton,1,71,68,73.64881690140847,71.795,2.1674714242466067,1.9295774647887325,1.0,6.0,22.88732394366197,2,2,0.0,0.0,0.7323943661971831,0.0,0.0,309.3521126760563,253.66197183098592,311.1714285714286,298.19718309859155
2018_20,hulkenberg,1,31,28,76.02306451612904,74.029,2.5087716045067965,12.64516129032258,11.0,14.0,16.967741935483872,1,1,0.0,1.0,0.0,0.0,0.0,312.3225806451613,242.29032258064515,312.1666666666667,294.4516129032258
2018_20,kevin_magnussen,1,71,68,74.39328169014084,72.206,2.526947728398653,8.985915492957746,7.0,11.0,18.676056338028168,2,2,0.0,0.5774647887323944,0.0,0.0,0.0,310.1830985915493,248.70422535211267,308.92857142857144,296.40845070422534
2018_20,leclerc,1,71,68,74.27133802816901,72.082,2.5005227224996296,6.563380281690141,4.0,9.0,20.718309859154928,2,2,0.0,0.0,0.5070422535211268,0.0,0.0,314.5774647887324,251.887323943662,312.27142857142854,308.76056338028167
2018_20,max_verstappen,1,71,68,73.66950704225351,71.578,2.6363779510257306,1.943661971830986,1.0,5.0,19.732394366197184,2,2,0.0,0.5070422535211268,0.0,0.0,0.0,305.0422535211268,251.19718309859155,308.45714285714286,296.4507042253521
2018_20,ocon,1,70,65,75.65215714285713,72.352,4.654283298013052,14.371428571428572,10.0,19.0,18.357142857142858,3,2,0.0,0.5714285714285714,0.0,0.0,0.0,313.22857142857146,249.32857142857145,320.38235294117646,304.72857142857146
2018_20,perez,1,70,67,74.82694285714285,72.472,2.6156911180997886,10.3,8.0,12.0,18.228571428571428,2,2,0.0,0.4428571428571428,0.0,0.0,0.0,307.7857142857143,245.32857142857145,313.69565217391306,293.04285714285714
2018_20,raikkonen,1,71,68,73.71591549295775,71.769,2.358508532929405,3.464788732394366,2.0,7.0,19.84507042253521,2,2,0.0,0.4366197183098591,0.5633802816901409,0.0,0.0,319.056338028169,257.19718309859155,318.51428571428573,306.19718309859155
2018_20,ricciardo,1,71,68,73.72195774647888,71.343,2.61683451088707,4.647887323943662,1.0,10.0,20.070422535211268,2,2,0.0,0.4507042253521127,0.0,0.0,0.0,316.07042253521126,250.18309859154928,317.3857142857143,307.6056338028169
2018_20,sainz,1,70,65,75.56221428571429,72.169,3.2593499478658408,13.071428571428571,11.0,16.0,12.2,3,3,0.0,0.3571428571428571,0.3285714285714285,0.0,0.0,315.15714285714284,244.4142857142857,317.3529411764706,302.57142857142856
2018_20,sirotkin,1,69,66,76.02869565217391,74.262,2.701481624098786,16.130434782608695,14.0,19.0,22.71014492753623,2,2,0.0,0.2318840579710145,0.7681159420289855,0.0,0.0,312.4347826086956,241.1159420289855,312.69117647058823,298.30434782608694
2018_20,stroll,1,69,64,76.29240579710145,71.751,3.4976083726001024,17.26086956521739,15.0,19.0,19.40579710144928,3,3,0.0,0.2463768115942029,0.6956521739130435,0.0,0.0,312.71014492753625,242.31884057971016,315.2686567164179,293.84057971014494
2018_20,vandoorne,1,70,67,75.63331428571428,72.968,2.705323110054679,16.9,14.0,20.0,18.7,2,2,0.0,0.4,0.6,0.0,0.0,309.8142857142857,249.38571428571427,311.69565217391306,297.9428571428571
2018_20,vettel,1,71,66,74.02905633802814,70.831,3.06727452486903,5.380281690140845,3.0,9.0,14.577464788732394,3,3,0.0,0.380281690140845,0.3661971830985915,0.0,0.0,312.056338028169,252.38028169014083,313.0,306.4647887323944
2018_21,alonso,1,51,46,108.58235294117644,102.393,9.468120928391665,12.333333333333334,9.0,17.0,14.647058823529411,2,2,0.0,0.0,0.0,0.0,0.0,271.4313725490196,284.29411764705884,210.88,303.1764705882353
2018_21,bottas,1,52,45,106.66973076923075,100.953,8.25373082335727,3.25,1.0,5.0,11.26923076923077,3,2,0.0,0.0,0.0,0.0,0.0,276.8269230769231,283.5192307692308,215.36,296.0
2018_21,brendon_hartley,1,51,48,109.05301960784313,104.174,9.812927075237504,15.647058823529411,12.0,19.0,26.980392156862745,2,2,0.0,0.0,0.0,0.0,0.0,271.1764705882353,269.7843137254902,214.32,292.1764705882353
2018_21,ericsson,1,21,18,112.06738095238094,106.077,12.571719768993953,8.857142857142858,8.0,12.0,13.857142857142858,1,1,0.0,0.0,0.0,0.0,0.0,277.57142857142856,269.23809523809524,208.1904761904762,298.95238095238096
2018_21,gasly,1,43,38,109.23751162790695,103.988,9.974598257042722,10.930232558139537,7.0,16.0,13.465116279069768,2,2,0.0,0.0,0.0,0.0,0.0,277.4651162790698,272.5348837209302,209.4047619047619,294.27906976744185
2018_21,grosjean,1,51,48,108.3547450980392,103.195,8.886684438392871,12.352941176470589,6.0,18.0,22.725490196078432,2,2,0.0,0.0,0.0,0.0,0.0,274.6862745098039,274.45098039215685,210.76,301.8235294117647
2018_21,hamilton,1,52,49,105.61146153846153,101.357,8.020833146494526,2.019230769230769,1.0,5.0,23.21153846153846,2,2,0.0,0.0,0.0,0.0,0.0,273.5,284.13461538461536,216.6078431372549,297.4230769230769
2018_21,kevin_magnussen,1,51,46,108.57056862745095,102.822,9.75417370748945,11.235294117647058,9.0,16.0,18.49019607843137,2,2,0.0,0.0,0.0,0.0,0.0,275.05882352941177,283.3921568627451,211.8,300.8627450980392
2018_21,leclerc,1,52,49,107.5365,102.876,8.740286455655962,8.538461538461538,4.0,14.0,23.21153846153846,2,2,0.0,0.0,0.0,0.0,0.0,279.53846153846155,290.86538461538464,215.76470588235293,309.0576923076923
2018_21,max_verstappen,1,52,47,106.10144230769232,101.909,8.896549610800854,4.1923076923076925,2.0,9.0,17.826923076923077,2,2,0.0,0.0,0.0,0.0,0.0,275.5769230769231,280.6730769230769,213.45098039215685,298.7307692307692
2018_21,ocon,1,41,36,108.97334146341464,103.591,9.239049081598344,10.585365853658535,6.0,18.0,13.609756097560975,2,2,0.0,0.0,0.0,0.0,0.0,276.5121951219512,283.390243902439,210.75,304.780487804878
2018_21,perez,1,52,47,107.62251923076924,102.816,8.870660975048342,7.615384615384615,6.0,10.0,14.942307692307692,2,2,0.0,0.0,0.0,0.0,0.0,276.21153846153845,284.46153846153845,211.0392156862745,305.38461538461536
2018_21,raikkonen,1,3,2,121.76766666666668,105.198,16.755873802606928,6.666666666666667,4.0,12.0,8.0,1,1,0.0,0.0,0.0,0.0,0.0,289.0,260.3333333333333,146.33333333333334,303.6666666666667
2018_21,ricciardo,1,52,47,106.10323076923078,101.249,8.499455370821812,3.019230769230769,1.0,6.0,17.78846153846154,2,2,0.0,0.0,0.0,0.0,0.0,274.5,280.65384615384613,214.1372549019608,294.7307692307692
2018_21,sainz,1,52,47,107.27661538461535,101.351,9.156180829938458,7.019230769230769,6.0,11.0,16.634615384615383,2,2,0.0,0.0,0.0,0.0,0.0,273.4423076923077,276.59615384615387,214.50980392156865,296.61538461538464
2018_21,sirotkin,1,51,46,109.43019607843136,103.831,10.067107053773766,16.49019607843137,15.0,18.0,15.901960784313726,2,2,0.0,0.0,0.0,0.0,0.0,268.7843137254902,278.47058823529414,211.46,299.94117647058823
2018_21,stroll,1,51,46,109.04856862745098,104.033,9.511612647035784,12.901960784313726,10.0,16.0,17.96078431372549,2,2,0.0,0.0,0.0,0.0,0.0,270.47058823529414,278.7647058823529,213.9,300.37254901960785
2018_21,vandoorne,1,51,46,109.10982352941176,103.249,9.983481332575211,14.568627450980392,11.0,17.0,15.901960784313726,2,2,0.0,0.0,0.0,0.0,0.0,270.94117647058823,284.80392156862746,209.16,298.84313725490193
2018_21,vettel,1,52,47,105.79913461538465,100.867,8.3281580843565,2.8461538461538463,2.0,5.0,18.596153846153847,2,2,0.0,0.0,0.0,0.0,0.0,285.21153846153845,298.0769230769231,214.1764705882353,307.4230769230769
2019_01,albon,1,57,54,90.81573684210524,88.188,3.0294049124754485,13.56140350877193,9.0,16.0,18.43859649122807,2,2,0.0,0.2456140350877192,0.7543859649122807,0.0,0.0,270.2631578947368,286.0877192982456,288.3928571428572,291.0175438596491
2019_01,bottas,1,58,55,88.4021551724138,85.58,2.680390680490337,1.0344827586206895,1.0,2.0,16.810344827586206,2,2,0.0,0.396551724137931,0.603448275862069,0.0,0.0,269.48275862068965,279.7758620689655,284.29824561403507,290.3965517241379
2019_01,gasly,1,57,54,90.09640350877191,87.229,3.336203814189452,10.456140350877194,6.0,17.0,16.017543859649123,2,2,0.0,0.3508771929824561,0.6491228070175439,0.0,0.0,272.03508771929825,287.3684210526316,296.42857142857144,298.1578947368421
2019_01,giovinazzi,1,57,54,91.19056140350877,88.479,4.0632742912001225,14.56140350877193,9.0,17.0,14.789473684210526,2,2,0.0,0.5263157894736842,0.4736842105263157,0.0,0.0,272.49122807017545,281.6842105263158,282.6428571428572,292.0175438596491
2019_01,grosjean,1,29,26,91.72075862068964,88.462,5.070863910992386,10.448275862068966,6.0,14.0,9.310344827586206,2,2,0.0,0.5172413793103449,0.4827586206896552,0.0,0.0,270.0344827586207,280.7241379310345,285.2142857142857,285.55172413793105
2019_01,hamilton,1,58,55,88.76225862068966,86.057,2.7431011934037843,2.396551724137931,2.0,4.0,19.155172413793103,2,2,0.0,0.2586206896551724,0.7413793103448276,0.0,0.0,268.8103448275862,282.1896551724138,284.2280701754386,289.4655172413793
2019_01,hulkenberg,1,57,54,90.04428070175439,88.444,2.899556552631501,8.298245614035087,7.0,14.0,18.96491228070176,2,2,0.0,0.2280701754385964,0.0,0.7719298245614035,0.0,266.7719298245614,279.7368421052632,285.69642857142856,287.94736842105266
2019_01,kevin_magnussen,1,58,55,89.90484482758622,88.182,2.9607127159294526,6.913793103448276,6.0,11.0,19.603448275862068,2,2,0.0,0.2413793103448276,0.7586206896551724,0.0,0.0,268.91379310344826,277.2758620689655,280.4035087719298,283.2586206896552
2019_01,kubica,1,55,49,94.16747272727277,89.284,8.16538295679231,18.163636363636364,17.0,20.0,10.963636363636365,4,3,0.0,0.4909090909090909,0.4909090909090909,0.0181818181818181,0.0,263.4909090909091,274.3272727272727,280.59615384615387,283.96363636363634
2019_01,kvyat,1,57,54,90.09052631578948,87.448,3.372631920899298,10.614035087719298,7.0,15.0,15.403508771929824,2,2,0.0,0.0,0.4561403508771929,0.543859649122807,0.0,271.2280701754386,286.280701754386,294.30357142857144,298.2456140350877
2019_01,leclerc,1,58,54,89.40612068965518,86.926,2.927169599586665,4.482758620689655,2.0,5.0,16.46551724137931,2,2,0.0,0.4827586206896552,0.0,0.5172413793103449,0.0,265.9310344827586,274.3793103448276,280.4035087719298,278.58620689655174
2019_01,max_verstappen,1,58,55,88.79043103448278,86.256,2.754142961456487,3.155172413793104,1.0,5.0,16.56896551724138,2,2,0.0,0.4310344827586206,0.5689655172413793,0.0,0.0,274.7586206896552,282.9655172413793,285.140350877193,289.67241379310343
2019_01,norris,1,57,54,90.79401754385964,88.555,2.9707033929382822,11.578947368421051,7.0,13.0,18.73684210526316,2,2,0.0,0.2631578947368421,0.0,0.7368421052631579,0.0,270.42105263157896,282.7543859649123,288.75,292.0175438596491
2019_01,perez,1,57,54,90.80331578947369,88.485,3.243850285109785,13.56140350877193,11.0,17.0,19.649122807017545,2,2,0.0,0.2280701754385964,0.0,0.7719298245614035,0.0,268.7368421052632,284.6140350877193,288.80357142857144,294.6842105263158
2019_01,raikkonen,1,57,54,90.06507017543859,88.27,3.18771523447877,9.43859649122807,8.0,16.0,20.157894736842103,2,2,0.0,0.2105263157894736,0.7894736842105263,0.0,0.0,273.9122807017544,285.9649122807017,286.3928571428572,294.280701754386
2019_01,ricciardo,1,28,26,92.8329285714286,89.848,10.767762182713238,18.25,16.0,20.0,13.535714285714286,2,2,0.0,0.0357142857142857,0.0,0.9642857142857144,0.0,263.0357142857143,274.7857142857143,280.48148148148147,280.6428571428572
2019_01,russell,1,56,51,92.44651785714288,88.713,4.232389298995609,16.732142857142858,16.0,18.0,10.571428571428571,3,3,0.0,0.2857142857142857,0.4642857142857143,0.25,0.0,258.9642857142857,275.5,282.3888888888889,285.94642857142856
2019_01,sainz,1,9,8,92.77033333333333,90.899,3.709933871827548,14.0,14.0,14.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,264.6666666666667,286.3333333333333,298.22222222222223,292.22222222222223
2019_01,stroll,1,57,54,90.07826315789472,87.568,3.157950354188592,9.36842105263158,6.0,13.0,14.789473684210526,2,2,0.0,0.0,0.4736842105263157,0.5263157894736842,0.0,269.7894736842105,285.9824561403509,289.2678571428572,296.43859649122805
2019_01,vettel,1,58,55,89.38679310344828,87.954,2.5816413434401246,3.931034482758621,3.0,5.0,19.603448275862068,2,2,0.0,0.2413793103448276,0.7586206896551724,0.0,0.0,265.9655172413793,274.1034482758621,279.3333333333333,280.8103448275862
2019_02,albon,1,57,48,100.42091228070176,96.752,6.939054506807515,12.473684210526317,9.0,16.0,12.912280701754383,3,2,0.0,0.4385964912280701,0.5614035087719298,0.0,0.0,235.17543859649123,245.3333333333333,278.5272727272727,297.859649122807
2019_02,bottas,1,57,49,99.3732456140351,94.209,8.102245175693103,3.5964912280701755,2.0,6.0,11.947368421052632,3,2,0.0,0.5263157894736842,0.4736842105263157,0.0,0.0,233.96491228070167,244.01754385964912,278.7090909090909,292.2631578947368
2019_02,gasly,1,57,48,100.34015789473683,95.291,8.387502569956935,10.175438596491228,5.0,17.0,12.421052631578949,3,2,0.0,0.6842105263157895,0.3157894736842105,0.0,0.0,232.66666666666663,242.4736842105264,278.4909090909091,297.0175438596491
2019_02,giovinazzi,1,57,48,100.45428070175436,95.237,6.804230066539456,12.473684210526317,7.0,16.0,10.473684210526317,3,2,0.0,0.5614035087719298,0.4385964912280701,0.0,0.0,235.03508771929825,248.7719298245614,279.5636363636364,293.17543859649123
2019_02,grosjean,1,16,13,103.047625,97.262,11.493994240879667,19.3125,19.0,20.0,7.75,2,2,0.0,0.0625,0.9375,0.0,0.0,230.125,240.75,273.7142857142857,282.4375
2019_02,hamilton,1,56,49,98.37644642857144,93.528,7.084451652133411,2.446428571428572,1.0,4.0,10.964285714285714,3,2,0.0,0.6071428571428571,0.3928571428571428,0.0,0.0,234.8392857142857,243.2678571428572,279.0740740740741,290.60714285714283
2019_02,hulkenberg,1,53,48,98.56426415094342,95.215,4.170485502486574,7.226415094339623,5.0,11.0,9.79245283018868,3,2,0.0,0.6037735849056604,0.3962264150943396,0.0,0.0,232.81132075471697,248.9056603773585,284.94117647058823,298.8679245283019
2019_02,kevin_magnussen,1,56,48,101.14003571428572,95.892,8.021440033623026,12.303571428571429,6.0,15.0,12.785714285714286,3,2,0.0,0.5,0.5,0.0,0.0,231.3392857142857,245.5,275.0925925925926,290.32142857142856
2019_02,kubica,1,55,47,102.9466,97.903,8.851743157757634,17.345454545454544,12.0,19.0,11.563636363636364,3,2,0.0,0.2909090909090909,0.7090909090909091,0.0,0.0,231.7454545454545,238.45454545454547,276.5660377358491,290.8181818181818
2019_02,kvyat,1,56,48,101.12323214285712,94.934,9.743483197558753,13.982142857142858,8.0,16.0,10.714285714285714,3,2,0.0,0.5357142857142857,0.4642857142857143,0.0,0.0,232.8392857142857,239.17857142857144,277.22222222222223,296.07142857142856
2019_02,leclerc,1,57,49,99.42852631578948,93.411,7.938583733129226,1.3859649122807018,1.0,3.0,11.175438596491228,3,2,0.0,0.2280701754385964,0.7719298245614035,0.0,0.0,231.140350877193,245.280701754386,275.0181818181818,282.6140350877193
2019_02,max_verstappen,1,57,49,99.43338596491228,95.311,7.798852049476741,4.807017543859649,4.0,8.0,11.491228070175438,3,2,0.0,0.1929824561403508,0.8070175438596491,0.0,0.0,233.71929824561403,243.40350877192984,276.2909090909091,292.9122807017544
2019_02,norris,1,57,48,100.12366666666668,95.777,7.727554026971671,8.56140350877193,5.0,14.0,17.649122807017545,3,2,0.0,0.5789473684210527,0.4210526315789473,0.0,0.0,232.4736842105264,244.05263157894737,279.1818181818182,295.43859649122805
2019_02,perez,1,57,48,100.43843859649122,96.33,6.856765707352691,11.31578947368421,9.0,17.0,11.596491228070176,3,2,0.0,0.1403508771929824,0.8596491228070176,0.0,0.0,233.56140350877192,248.03508771929825,279.8545454545455,298.5263157894737
2019_02,raikkonen,1,57,48,100.15377192982456,95.589,7.972450537918874,8.24561403508772,7.0,14.0,13.052631578947368,3,2,0.0,0.5789473684210527,0.4210526315789473,0.0,0.0,232.71929824561403,247.01754385964912,279.25454545454545,295.94736842105266
2019_02,ricciardo,1,53,50,98.8015471698113,96.697,3.194045831868555,7.679245283018868,2.0,13.0,13.867924528301886,2,2,0.0,0.4528301886792453,0.5471698113207547,0.0,0.0,234.0188679245283,246.0943396226415,282.7692307692308,299.9056603773585
2019_02,russell,1,56,47,102.16098214285714,97.313,7.64844280017431,16.553571428571427,12.0,18.0,11.571428571428571,3,2,0.0,0.2142857142857142,0.7857142857142857,0.0,0.0,230.44642857142856,237.42857142857144,277.962962962963,292.6428571428572
2019_02,sainz,1,53,45,100.30452830188678,95.586,8.260609874245487,17.92452830188679,6.0,20.0,9.69811320754717,4,3,0.0,0.320754716981132,0.3773584905660377,0.3018867924528302,0.0,233.56603773584905,251.0566037735849,282.3673469387755,296.7169811320755
2019_02,stroll,1,56,49,101.45542857142858,97.037,8.981079544275968,17.125,14.0,19.0,14.553571428571429,3,2,0.0,0.0178571428571428,0.9821428571428572,0.0,0.0,229.3392857142857,247.41071428571428,278.8888888888889,295.2142857142857
2019_02,vettel,1,57,47,99.95373684210529,94.895,9.113388195640088,3.263157894736842,1.0,9.0,11.070175438596491,4,2,0.0,0.5789473684210527,0.4210526315789473,0.0,0.0,233.5087719298245,246.5087719298245,278.27777777777777,291.94736842105266
2019_03,albon,1,55,51,101.10281818181818,98.901,4.548055952685753,11.78181818181818,10.0,18.0,15.563636363636364,2,2,0.0,0.3454545454545454,0.0,0.6545454545454545,0.0,273.6,264.6181818181818,254.90740740740745,304.41818181818184
2019_03,bottas,1,56,50,98.80182142857144,94.872,4.060131635388645,2.0535714285714284,2.0,3.0,11.142857142857142,3,2,0.0,0.0,0.7321428571428571,0.2678571428571428,0.0,264.60714285714283,258.7142857142857,258.0,296.9642857142857
2019_03,gasly,1,56,48,100.2795892857143,94.742,4.841832842812972,6.017857142857143,4.0,8.0,10.25,4,3,0.0,0.3928571428571428,0.25,0.3571428571428571,0.0,269.5357142857143,263.5357142857143,253.0943396226415,300.75
2019_03,giovinazzi,1,55,49,101.49327272727274,98.048,5.219302448880747,14.854545454545455,12.0,18.0,11.436363636363636,3,2,0.0,0.1272727272727272,0.8727272727272727,0.0,0.0,270.43636363636364,262.09090909090907,253.60377358490567,303.0181818181818
2019_03,grosjean,1,55,49,101.12136363636364,96.873,4.592270135242626,11.61818181818182,9.0,17.0,11.78181818181818,3,3,0.0,0.1454545454545454,0.3636363636363636,0.4909090909090909,0.0,269.09090909090907,262.8,254.1509433962264,302.3636363636364
2019_03,hamilton,1,56,50,98.68482142857142,95.892,4.069175566320629,1.0,1.0,1.0,12.392857142857142,3,2,0.0,0.0,0.75,0.25,0.0,263.6607142857143,257.57142857142856,257.81481481481484,299.17857142857144
2019_03,hulkenberg,1,16,11,104.37075,99.677,6.469846998770526,11.25,9.0,18.0,7.125,2,2,0.0,0.6875,0.0,0.3125,0.0,263.8125,259.125,248.92857142857144,304.375
2019_03,kevin_magnussen,1,55,49,101.25772727272728,97.471,4.577881623849996,12.854545454545455,11.0,17.0,11.363636363636363,3,3,0.0,0.1636363636363636,0.4,0.4363636363636363,0.0,269.25454545454545,263.23636363636365,252.96226415094333,302.5090909090909
2019_03,kubica,1,54,50,103.09109259259256,99.772,5.165087634223102,17.5,13.0,19.0,14.01851851851852,2,2,0.0,0.0,0.4814814814814814,0.5185185185185185,0.0,264.01851851851853,257.72222222222223,251.5471698113208,294.05555555555554
2019_03,kvyat,1,41,32,103.00670731707318,97.975,7.948190345480866,14.75609756097561,10.0,17.0,9.902439024390244,4,3,0.0,0.2682926829268293,0.6097560975609756,0.1219512195121951,0.0,273.6829268292683,266.219512195122,254.7027027027027,305.2682926829268
2019_03,leclerc,1,56,50,99.24332142857143,94.86,4.386818543363512,4.017857142857143,2.0,5.0,11.321428571428571,3,2,0.0,0.0,0.6428571428571429,0.3571428571428571,0.0,271.48214285714283,267.42857142857144,258.22222222222223,305.48214285714283
2019_03,max_verstappen,1,56,50,99.17816071428572,96.143,4.237253498000063,4.589285714285714,4.0,6.0,10.892857142857142,3,2,0.0,0.0,0.6964285714285714,0.3035714285714285,0.0,270.30357142857144,264.67857142857144,255.61111111111111,302.48214285714283
2019_03,norris,1,50,43,103.0186,98.346,9.773168916989004,18.8,16.0,20.0,8.86,4,3,0.0,0.32,0.36,0.32,0.0,270.38,261.92,257.30434782608694,305.22
2019_03,perez,1,55,51,100.7524181818182,98.702,3.707284434686585,8.036363636363637,7.0,9.0,15.272727272727272,2,2,0.0,0.0,0.3636363636363636,0.6363636363636364,0.0,268.54545454545456,262.76363636363635,254.66666666666663,305.3818181818182
2019_03,raikkonen,1,55,51,100.87389090909092,97.812,4.031700699897466,9.0,6.0,12.0,14.363636363636363,2,2,0.0,0.0,0.4545454545454545,0.5454545454545454,0.0,270.27272727272725,264.0181818181818,254.42592592592592,304.7454545454545
2019_03,ricciardo,1,55,51,100.71627272727272,98.632,3.572369885432793,7.2,7.0,10.0,16.87272727272727,2,2,0.0,0.3272727272727272,0.0,0.6727272727272727,0.0,263.8909090909091,260.7090909090909,252.90740740740745,295.6727272727273
2019_03,russell,1,54,48,102.7936111111111,97.283,4.696241469660395,15.703703703703704,12.0,18.0,11.962962962962964,3,3,0.0,0.0925925925925925,0.4074074074074074,0.5,0.0,264.962962962963,260.85185185185185,252.71153846153845,294.81481481481484
2019_03,sainz,1,55,51,101.43816363636364,97.502,7.392417195437835,16.254545454545454,13.0,19.0,14.927272727272728,3,3,0.0,0.3454545454545454,0.0181818181818181,0.6363636363636364,0.0,269.1818181818182,261.96363636363634,258.0377358490566,298.7454545454545
2019_03,stroll,1,55,49,101.2417272727273,96.678,4.704296877051662,12.10909090909091,9.0,15.0,10.472727272727273,3,3,0.0,0.2,0.3636363636363636,0.4363636363636363,0.0,267.6181818181818,260.76363636363635,254.5471698113208,307.1818181818182
2019_03,vettel,1,56,50,98.93025,94.836,4.206287522651571,3.392857142857143,3.0,5.0,10.875,3,2,0.0,0.0,0.6964285714285714,0.3035714285714285,0.0,272.125,266.8392857142857,259.1481481481481,306.0178571428572
2019_04,albon,1,50,45,110.61798,105.754,6.530123730803269,13.74,9.0,20.0,16.38,2,2,0.0,0.24,0.76,0.0,0.0,189.02,205.34,317.6122448979592,312.58
2019_04,bottas,1,51,46,108.09690196078434,104.024,6.376027204455526,1.4509803921568627,1.0,4.0,17.529411764705884,2,2,0.0,0.2352941176470588,0.7647058823529411,0.0,0.0,204.8235294117647,221.0392156862745,303.76,308.15686274509807
2019_04,gasly,1,38,37,108.45073684210526,105.712,3.6354770532121554,8.210526315789474,5.0,19.0,19.5,1,1,0.0,0.0,1.0,0.0,0.0,202.9736842105264,212.55263157894737,316.2894736842105,315.2631578947368
2019_04,giovinazzi,1,50,45,110.66784,105.969,6.6743076265931895,15.08,12.0,20.0,19.9,2,2,0.0,0.14,0.86,0.0,0.0,189.62,203.04,321.265306122449,315.62
2019_04,grosjean,1,38,34,112.33028947368422,108.517,6.264993136081824,13.789473684210526,7.0,18.0,16.44736842105263,2,2,0.0,0.1052631578947368,0.8947368421052632,0.0,0.0,188.02631578947367,203.6315789473684,318.30555555555554,310.8157894736842
2019_04,hamilton,1,51,46,108.1267843137255,104.166,6.511010256582503,2.372549019607843,1.0,4.0,17.333333333333332,2,2,0.0,0.2549019607843137,0.7450980392156863,0.0,0.0,201.3921568627451,222.80392156862743,304.36,311.11764705882354
2019_04,hulkenberg,1,50,41,111.72250000000004,107.407,6.552521060630024,15.4,13.0,19.0,10.46,3,2,0.0,0.48,0.52,0.0,0.0,190.98,204.64,304.7916666666667,308.96
2019_04,kevin_magnussen,1,50,45,111.22322,106.682,7.2648173722124625,13.32,12.0,18.0,12.86,3,2,0.0,0.36,0.64,0.0,0.0,190.44,204.9,315.4166666666667,309.98
2019_04,kubica,1,49,40,113.4525306122449,107.709,6.653711166700823,18.10204081632653,14.0,20.0,10.081632653061224,4,2,0.0,0.1428571428571428,0.8571428571428571,0.0,0.0,189.51020408163265,204.51020408163265,298.0869565217391,304.59183673469386
2019_04,kvyat,1,33,29,111.86469696969696,107.681,7.116558154668497,12.090909090909092,7.0,20.0,13.515151515151516,2,2,0.0,0.1515151515151515,0.8484848484848485,0.0,0.0,192.45454545454547,204.1515151515152,316.0967741935484,313.1515151515151
2019_04,leclerc,1,51,43,109.45194117647058,103.009,6.769344740240821,3.6666666666666665,1.0,10.0,13.647058823529411,3,2,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,206.7058823529412,217.15686274509804,311.46938775510205,308.4313725490196
2019_04,max_verstappen,1,51,46,108.43990196078433,104.794,6.623490331151613,4.490196078431373,2.0,6.0,16.941176470588236,2,2,0.0,0.2745098039215686,0.7254901960784313,0.0,0.0,203.86274509803923,218.4705882352941,313.18,310.29411764705884
2019_04,norris,1,50,46,109.24402,105.394,4.866921986183876,8.04,6.0,14.0,13.3,3,2,0.0,0.4,0.6,0.0,0.0,193.76,210.28,315.3333333333333,308.8
2019_04,perez,1,51,46,109.59525490196076,105.524,6.2856099391844245,6.490196078431373,4.0,10.0,18.54901960784314,2,2,0.0,0.196078431372549,0.803921568627451,0.0,0.0,198.1764705882353,211.49019607843127,312.34,311.2156862745098
