race_id,constructor_id,constructor_position_before_race,constructor_points_before_race,constructor_wins_before_race,constructor_performance_score
2011_01,red_bull,0,0.0,0,0.0
2011_01,mclaren,0,0.0,0,0.0
2011_01,renault,0,0.0,0,0.0
2011_01,ferrari,0,0.0,0,0.0
2011_01,toro_rosso,0,0.0,0,0.0
2011_01,force_india,0,0.0,0,0.0
2011_01,lotus_racing,0,0.0,0,0.0
2011_01,virgin,0,0.0,0,0.0
2011_01,williams,0,0.0,0,0.0
2011_01,mercedes,0,0.0,0,0.0
2011_01,sauber,0,0.0,0,0.0
2011_02,red_bull,1,35.0,1,45.0
2011_02,mclaren,2,26.0,0,26.0
2011_02,renault,4,15.0,0,15.0
2011_02,ferrari,3,18.0,0,18.0
2011_02,sauber,10,0.0,0,0.0
2011_02,mercedes,9,0.0,0,0.0
2011_02,force_india,6,3.0,0,3.0
2011_02,toro_rosso,5,4.0,0,4.0
2011_02,lotus_racing,8,0.0,0,0.0
2011_02,virgin,11,0.0,0,0.0
2011_02,hrt,7,0.0,0,0.0
2011_02,williams,12,0.0,0,0.0
2011_03,mclaren,2,48.0,0,48.0
2011_03,red_bull,1,72.0,2,92.0
2011_03,mercedes,8,2.0,0,2.0
2011_03,ferrari,3,36.0,0,36.0
2011_03,renault,4,30.0,0,30.0
2011_03,sauber,5,6.0,0,6.0
2011_03,force_india,6,4.0,0,4.0
2011_03,williams,12,0.0,0,0.0
2011_03,toro_rosso,7,4.0,0,4.0
2011_03,lotus_racing,10,0.0,0,0.0
2011_03,virgin,11,0.0,0,0.0
2011_03,hrt,9,0.0,0,0.0
2011_04,red_bull,1,105.0,2,125.0
2011_04,ferrari,3,50.0,0,50.0
2011_04,mclaren,2,85.0,1,95.0
2011_04,mercedes,5,16.0,0,16.0
2011_04,renault,4,32.0,0,32.0
2011_04,toro_rosso,8,4.0,0,4.0
2011_04,sauber,6,7.0,0,7.0
2011_04,force_india,7,4.0,0,4.0
2011_04,williams,12,0.0,0,0.0
2011_04,lotus_racing,10,0.0,0,0.0
2011_04,virgin,11,0.0,0,0.0
2011_04,hrt,9,0.0,0,0.0
2011_05,red_bull,1,148.0,3,178.0
2011_05,mclaren,2,105.0,1,115.0
2011_05,ferrari,3,65.0,0,65.0
2011_05,mercedes,5,26.0,0,26.0
2011_05,renault,4,42.0,0,42.0
2011_05,sauber,6,8.0,0,8.0
2011_05,force_india,8,4.0,0,4.0
2011_05,toro_rosso,7,6.0,0,6.0
2011_05,williams,12,0.0,0,0.0
2011_05,lotus_racing,10,0.0,0,0.0
2011_05,virgin,11,0.0,0,0.0
2011_05,hrt,9,0.0,0,0.0
2011_06,red_bull,1,185.0,4,225.0
2011_06,ferrari,3,75.0,0,75.0
2011_06,mclaren,2,138.0,1,148.0
2011_06,sauber,6,11.0,0,11.0
2011_06,force_india,8,4.0,0,4.0
2011_06,renault,4,46.0,0,46.0
2011_06,williams,12,0.0,0,0.0
2011_06,toro_rosso,7,6.0,0,6.0
2011_06,mercedes,5,40.0,0,40.0
2011_06,lotus_racing,10,0.0,0,0.0
2011_06,virgin,11,0.0,0,0.0
2011_06,hrt,9,0.0,0,0.0
2011_07,mclaren,2,161.0,1,171.0
2011_07,red_bull,1,222.0,5,272.0
2011_07,mercedes,5,40.0,0,40.0
2011_07,renault,4,50.0,0,50.0
2011_07,ferrari,3,93.0,0,93.0
2011_07,sauber,6,21.0,0,21.0
2011_07,toro_rosso,8,7.0,0,7.0
2011_07,williams,9,2.0,0,2.0
2011_07,hrt,10,0.0,0,0.0
2011_07,virgin,12,0.0,0,0.0
2011_07,lotus_racing,11,0.0,0,0.0
2011_07,force_india,7,10.0,0,10.0
2011_08,red_bull,1,255.0,5,305.0
2011_08,ferrari,3,101.0,0,101.0
2011_08,mclaren,2,186.0,2,206.0
2011_08,mercedes,5,52.0,0,52.0
2011_08,toro_rosso,7,12.0,0,12.0
2011_08,force_india,8,10.0,0,10.0
2011_08,renault,4,60.0,0,60.0
2011_08,sauber,6,27.0,0,27.0
2011_08,williams,9,4.0,0,4.0
2011_08,lotus_racing,11,0.0,0,0.0
2011_08,virgin,12,0.0,0,0.0
2011_08,hrt,10,0.0,0,0.0
2011_09,ferrari,3,129.0,0,129.0
2011_09,red_bull,1,295.0,6,355.0
2011_09,mclaren,2,206.0,2,226.0
2011_09,mercedes,5,58.0,0,58.0
2011_09,sauber,6,27.0,0,27.0
2011_09,renault,4,61.0,0,61.0
2011_09,toro_rosso,7,16.0,0,16.0
2011_09,force_india,8,12.0,0,12.0
2011_09,williams,9,4.0,0,4.0
2011_09,virgin,12,0.0,0,0.0
2011_09,hrt,10,0.0,0,0.0
2011_09,lotus_racing,11,0.0,0,0.0
2011_10,mclaren,2,218.0,2,238.0
2011_10,ferrari,3,164.0,1,174.0
2011_10,red_bull,1,328.0,6,388.0
2011_10,force_india,8,12.0,0,12.0
2011_10,mercedes,4,68.0,0,68.0
2011_10,sauber,6,33.0,0,33.0
2011_10,renault,5,65.0,0,65.0
2011_10,toro_rosso,7,17.0,0,17.0
2011_10,williams,9,4.0,0,4.0
2011_10,lotus_racing,11,0.0,0,0.0
2011_10,virgin,12,0.0,0,0.0
2011_10,hrt,10,0.0,0,0.0
2011_11,mclaren,2,243.0,3,273.0
2011_11,red_bull,1,355.0,6,415.0
2011_11,ferrari,3,192.0,1,202.0
2011_11,force_india,7,20.0,0,20.0
2011_11,toro_rosso,8,17.0,0,17.0
2011_11,mercedes,4,78.0,0,78.0
2011_11,sauber,6,35.0,0,35.0
2011_11,renault,5,66.0,0,66.0
2011_11,williams,9,4.0,0,4.0
2011_11,virgin,12,0.0,0,0.0
2011_11,hrt,10,0.0,0,0.0
2011_11,lotus_racing,11,0.0,0,0.0
2011_12,red_bull,1,383.0,6,443.0
2011_12,mclaren,2,280.0,4,320.0
2011_12,ferrari,3,215.0,1,225.0
2011_12,mercedes,4,80.0,0,80.0
2011_12,force_india,7,26.0,0,26.0
2011_12,renault,5,66.0,0,66.0
2011_12,williams,9,4.0,0,4.0
2011_12,sauber,6,35.0,0,35.0
2011_12,lotus_racing,11,0.0,0,0.0
2011_12,virgin,12,0.0,0,0.0
2011_12,hrt,10,0.0,0,0.0
2011_12,toro_rosso,8,22.0,0,22.0
2011_13,red_bull,1,426.0,7,496.0
2011_13,mclaren,2,295.0,4,335.0
2011_13,ferrari,3,231.0,1,241.0
2011_13,mercedes,4,98.0,0,98.0
2011_13,toro_rosso,8,22.0,0,22.0
2011_13,force_india,7,32.0,0,32.0
2011_13,renault,5,68.0,0,68.0
2011_13,williams,9,5.0,0,5.0
2011_13,lotus_racing,11,0.0,0,0.0
2011_13,virgin,12,0.0,0,0.0
2011_13,hrt,10,0.0,0,0.0
2011_13,sauber,6,35.0,0,35.0
2011_14,red_bull,1,451.0,8,531.0
2011_14,mclaren,2,325.0,4,365.0
2011_14,ferrari,3,254.0,1,264.0
2011_14,force_india,6,36.0,0,36.0
2011_14,mercedes,4,108.0,0,108.0
2011_14,sauber,7,35.0,0,35.0
2011_14,williams,9,5.0,0,5.0
2011_14,toro_rosso,8,29.0,0,29.0
2011_14,renault,5,70.0,0,70.0
2011_14,lotus_racing,11,0.0,0,0.0
2011_14,virgin,12,0.0,0,0.0
2011_14,hrt,10,0.0,0,0.0
2011_15,mclaren,2,353.0,4,393.0
2011_15,ferrari,3,268.0,1,278.0
2011_15,red_bull,1,491.0,9,581.0
2011_15,mercedes,4,114.0,0,114.0
2011_15,sauber,7,36.0,0,36.0
2011_15,renault,5,70.0,0,70.0
2011_15,force_india,6,48.0,0,48.0
2011_15,williams,9,5.0,0,5.0
2011_15,toro_rosso,8,29.0,0,29.0
2011_15,lotus_racing,11,0.0,0,0.0
2011_15,virgin,12,0.0,0,0.0
2011_15,hrt,10,0.0,0,0.0
2011_16,red_bull,1,518.0,9,608.0
2011_16,mclaren,2,388.0,5,438.0
2011_16,ferrari,3,292.0,1,302.0
2011_16,toro_rosso,8,29.0,0,29.0
2011_16,mercedes,4,123.0,0,123.0
2011_16,force_india,6,48.0,0,48.0
2011_16,williams,9,5.0,0,5.0
2011_16,renault,5,72.0,0,72.0
2011_16,lotus_racing,11,0.0,0,0.0
2011_16,sauber,7,40.0,0,40.0
2011_16,virgin,12,0.0,0,0.0
2011_16,hrt,10,0.0,0,0.0
2011_17,red_bull,1,558.0,10,658.0
2011_17,mclaren,2,418.0,5,468.0
2011_17,ferrari,3,310.0,1,320.0
2011_17,mercedes,4,127.0,0,127.0
2011_17,toro_rosso,8,37.0,0,37.0
2011_17,force_india,6,49.0,0,49.0
2011_17,sauber,7,40.0,0,40.0
2011_17,renault,5,72.0,0,72.0
2011_17,lotus_racing,11,0.0,0,0.0
2011_17,williams,9,5.0,0,5.0
2011_17,virgin,12,0.0,0,0.0
2011_17,hrt,10,0.0,0,0.0
2011_18,mclaren,2,442.0,5,492.0
2011_18,ferrari,3,325.0,1,335.0
2011_18,red_bull,1,595.0,11,705.0
2011_18,mercedes,4,145.0,0,145.0
2011_18,force_india,6,51.0,0,51.0
2011_18,sauber,7,41.0,0,41.0
2011_18,williams,9,5.0,0,5.0
2011_18,renault,5,72.0,0,72.0
2011_18,toro_rosso,8,41.0,0,41.0
2011_18,lotus_racing,11,0.0,0,0.0
2011_18,virgin,12,0.0,0,0.0
2011_18,hrt,10,0.0,0,0.0
2011_19,red_bull,1,607.0,11,717.0
2011_19,mclaren,2,482.0,6,542.0
2011_19,ferrari,3,353.0,1,363.0
2011_19,force_india,6,57.0,0,57.0
2011_19,mercedes,4,159.0,0,159.0
2011_19,sauber,7,42.0,0,42.0
2011_19,renault,5,72.0,0,72.0
2011_19,toro_rosso,8,41.0,0,41.0
2011_19,williams,9,5.0,0,5.0
2011_19,lotus_racing,11,0.0,0,0.0
2011_19,virgin,12,0.0,0,0.0
2011_19,hrt,10,0.0,0,0.0
2012_01,mclaren,0,0.0,0,0.0
2012_01,red_bull,0,0.0,0,0.0
2012_01,ferrari,0,0.0,0,0.0
2012_01,sauber,0,0.0,0,0.0
2012_01,lotus_f1,0,0.0,0,0.0
2012_01,toro_rosso,0,0.0,0,0.0
2012_01,force_india,0,0.0,0,0.0
2012_01,mercedes,0,0.0,0,0.0
2012_01,williams,0,0.0,0,0.0
2012_01,marussia,0,0.0,0,0.0
2012_01,caterham,0,0.0,0,0.0
2012_02,ferrari,4,10.0,0,10.0
2012_02,sauber,3,12.0,0,12.0
2012_02,mclaren,1,40.0,1,50.0
2012_02,red_bull,2,30.0,0,30.0
2012_02,lotus_f1,5,6.0,0,6.0
2012_02,williams,12,0.0,0,0.0
2012_02,force_india,7,1.0,0,1.0
2012_02,toro_rosso,6,2.0,0,2.0
2012_02,mercedes,11,0.0,0,0.0
2012_02,caterham,8,0.0,0,0.0
2012_02,marussia,10,0.0,0,0.0
2012_02,hrt,9,0.0,0,0.0
2012_03,mercedes,9,1.0,0,1.0
2012_03,mclaren,1,55.0,1,65.0
2012_03,red_bull,2,42.0,0,42.0
2012_03,lotus_f1,5,16.0,0,16.0
2012_03,williams,7,8.0,0,8.0
2012_03,ferrari,3,35.0,1,45.0
2012_03,sauber,4,30.0,0,30.0
2012_03,force_india,6,9.0,0,9.0
2012_03,toro_rosso,8,6.0,0,6.0
2012_03,caterham,10,0.0,0,0.0
2012_03,marussia,12,0.0,0,0.0
2012_03,hrt,11,0.0,0,0.0
2012_04,red_bull,2,64.0,0,64.0
2012_04,lotus_f1,6,24.0,0,24.0
2012_04,mercedes,5,26.0,1,36.0
2012_04,force_india,8,9.0,0,9.0
2012_04,ferrari,3,37.0,1,47.0
2012_04,mclaren,1,88.0,1,98.0
2012_04,sauber,4,31.0,0,31.0
2012_04,toro_rosso,9,6.0,0,6.0
2012_04,caterham,10,0.0,0,0.0
2012_04,marussia,12,0.0,0,0.0
2012_04,hrt,11,0.0,0,0.0
2012_04,williams,7,18.0,0,18.0
2012_05,williams,7,18.0,0,18.0
2012_05,ferrari,4,45.0,1,55.0
2012_05,lotus_f1,3,57.0,0,57.0
2012_05,sauber,6,31.0,0,31.0
2012_05,red_bull,1,101.0,1,111.0
2012_05,mercedes,5,37.0,1,47.0
2012_05,mclaren,2,92.0,1,102.0
2012_05,force_india,8,17.0,0,17.0
2012_05,toro_rosso,9,6.0,0,6.0
2012_05,caterham,10,0.0,0,0.0
2012_05,marussia,12,0.0,0,0.0
2012_05,hrt,11,0.0,0,0.0
2012_06,red_bull,1,109.0,1,119.0
2012_06,mercedes,5,43.0,1,53.0
2012_06,ferrari,4,63.0,1,73.0
2012_06,mclaren,2,98.0,1,108.0
2012_06,force_india,8,18.0,0,18.0
2012_06,lotus_f1,3,84.0,0,84.0
2012_06,williams,6,43.0,1,53.0
2012_06,sauber,7,41.0,0,41.0
2012_06,toro_rosso,9,6.0,0,6.0
2012_06,caterham,10,0.0,0,0.0
2012_06,marussia,12,0.0,0,0.0
2012_06,hrt,11,0.0,0,0.0
2012_07,mclaren,2,108.0,1,118.0
2012_07,lotus_f1,4,86.0,0,86.0
2012_07,sauber,7,41.0,0,41.0
2012_07,red_bull,1,146.0,2,166.0
2012_07,ferrari,3,86.0,1,96.0
2012_07,mercedes,5,61.0,1,71.0
2012_07,force_india,8,28.0,0,28.0
2012_07,williams,6,44.0,1,54.0
2012_07,toro_rosso,9,6.0,0,6.0
2012_07,caterham,10,0.0,0,0.0
2012_07,marussia,12,0.0,0,0.0
2012_07,hrt,11,0.0,0,0.0
2012_08,ferrari,4,97.0,1,107.0
2012_08,lotus_f1,3,108.0,0,108.0
2012_08,mercedes,5,69.0,1,79.0
2012_08,red_bull,1,164.0,2,184.0
2012_08,force_india,8,28.0,0,28.0
2012_08,mclaren,2,133.0,2,153.0
2012_08,sauber,6,58.0,0,58.0
2012_08,williams,7,44.0,1,54.0
2012_08,toro_rosso,9,6.0,0,6.0
2012_08,caterham,10,0.0,0,0.0
2012_08,marussia,12,0.0,0,0.0
2012_08,hrt,11,0.0,0,0.0
2012_09,red_bull,1,176.0,2,196.0
2012_09,ferrari,4,122.0,2,142.0
2012_09,lotus_f1,3,126.0,0,126.0
2012_09,mercedes,5,92.0,1,102.0
2012_09,mclaren,2,137.0,2,157.0
2012_09,williams,7,45.0,1,55.0
2012_09,sauber,6,60.0,0,60.0
2012_09,force_india,8,44.0,0,44.0
2012_09,toro_rosso,9,6.0,0,6.0
2012_09,caterham,10,0.0,0,0.0
2012_09,marussia,12,0.0,0,0.0
2012_09,hrt,11,0.0,0,0.0
2012_10,ferrari,2,152.0,2,172.0
2012_10,mclaren,4,142.0,2,162.0
2012_10,lotus_f1,3,144.0,0,144.0
2012_10,sauber,6,60.0,0,60.0
2012_10,red_bull,1,216.0,3,246.0
2012_10,mercedes,5,98.0,1,108.0
2012_10,force_india,8,44.0,0,44.0
2012_10,toro_rosso,9,6.0,0,6.0
2012_10,williams,7,47.0,1,57.0
2012_10,caterham,10,0.0,0,0.0
2012_10,marussia,12,0.0,0,0.0
2012_10,hrt,11,0.0,0,0.0
2012_11,mclaren,3,160.0,2,180.0
2012_11,lotus_f1,4,159.0,0,159.0
2012_11,red_bull,1,230.0,3,260.0
2012_11,ferrari,2,177.0,3,207.0
2012_11,williams,7,47.0,1,57.0
2012_11,mercedes,5,105.0,1,115.0
2012_11,force_india,8,46.0,0,46.0
2012_11,sauber,6,80.0,0,80.0
2012_11,toro_rosso,9,6.0,0,6.0
2012_11,caterham,10,0.0,0,0.0
2012_11,marussia,12,0.0,0,0.0
2012_11,hrt,11,0.0,0,0.0
2012_12,mclaren,2,193.0,3,223.0
2012_12,red_bull,1,246.0,3,276.0
2012_12,lotus_f1,3,192.0,0,192.0
2012_12,force_india,8,46.0,0,46.0
2012_12,ferrari,4,189.0,3,219.0
2012_12,mercedes,5,106.0,1,116.0
2012_12,toro_rosso,9,6.0,0,6.0
2012_12,williams,7,53.0,1,63.0
2012_12,sauber,6,80.0,0,80.0
2012_12,caterham,10,0.0,0,0.0
2012_12,marussia,12,0.0,0,0.0
2012_12,hrt,11,0.0,0,0.0
2012_13,mclaren,2,218.0,4,258.0
2012_13,sauber,6,80.0,0,80.0
2012_13,ferrari,4,199.0,3,229.0
2012_13,lotus_f1,3,207.0,0,207.0
2012_13,mercedes,5,112.0,1,122.0
2012_13,force_india,7,59.0,0,59.0
2012_13,williams,8,53.0,1,63.0
2012_13,toro_rosso,9,12.0,0,12.0
2012_13,caterham,10,0.0,0,0.0
2012_13,marussia,12,0.0,0,0.0
2012_13,hrt,11,0.0,0,0.0
2012_13,red_bull,1,272.0,3,302.0
2012_14,red_bull,1,272.0,3,302.0
2012_14,mclaren,2,243.0,5,293.0
2012_14,ferrari,3,226.0,3,256.0
2012_14,force_india,7,63.0,0,63.0
2012_14,mercedes,5,126.0,1,136.0
2012_14,lotus_f1,4,217.0,0,217.0
2012_14,toro_rosso,9,12.0,0,12.0
2012_14,sauber,6,100.0,0,100.0
2012_14,marussia,12,0.0,0,0.0
2012_14,caterham,10,0.0,0,0.0
2012_14,hrt,11,0.0,0,0.0
2012_14,williams,8,54.0,1,64.0
2012_15,red_bull,1,297.0,4,337.0
2012_15,ferrari,3,245.0,3,275.0
2012_15,sauber,6,101.0,0,101.0
2012_15,mclaren,2,261.0,5,311.0
2012_15,lotus_f1,4,231.0,0,231.0
2012_15,force_india,7,75.0,0,75.0
2012_15,williams,8,54.0,1,64.0
2012_15,toro_rosso,9,14.0,0,14.0
2012_15,mercedes,5,136.0,1,146.0
2012_15,caterham,10,0.0,0,0.0
2012_15,marussia,12,0.0,0,0.0
2012_15,hrt,11,0.0,0,0.0
2012_16,red_bull,1,324.0,5,374.0
2012_16,ferrari,3,263.0,3,293.0
2012_16,lotus_f1,4,239.0,0,239.0
2012_16,force_india,7,81.0,0,81.0
2012_16,toro_rosso,9,15.0,0,15.0
2012_16,mclaren,2,283.0,5,333.0
2012_16,sauber,6,116.0,0,116.0
2012_16,mercedes,5,136.0,1,146.0
2012_16,williams,8,58.0,1,68.0
2012_16,caterham,10,0.0,0,0.0
2012_16,marussia,12,0.0,0,0.0
2012_16,hrt,11,0.0,0,0.0
2012_17,red_bull,1,367.0,6,427.0
2012_17,ferrari,2,290.0,3,320.0
2012_17,mclaren,3,284.0,5,334.0
2012_17,lotus_f1,4,255.0,0,255.0
2012_17,force_india,7,89.0,0,89.0
2012_17,williams,8,58.0,1,68.0
2012_17,mercedes,5,136.0,1,146.0
2012_17,toro_rosso,9,21.0,0,21.0
2012_17,sauber,6,116.0,0,116.0
2012_17,caterham,10,0.0,0,0.0
2012_17,marussia,12,0.0,0,0.0
2012_17,hrt,11,0.0,0,0.0
2012_18,lotus_f1,4,263.0,0,263.0
2012_18,ferrari,2,316.0,3,346.0
2012_18,red_bull,1,407.0,7,477.0
2012_18,mclaren,3,306.0,5,356.0
2012_18,williams,8,59.0,1,69.0
2012_18,sauber,6,116.0,0,116.0
2012_18,force_india,7,93.0,0,93.0
2012_18,toro_rosso,9,21.0,0,21.0
2012_18,mercedes,5,136.0,1,146.0
2012_18,caterham,10,0.0,0,0.0
2012_18,marussia,12,0.0,0,0.0
2012_18,hrt,11,0.0,0,0.0
2012_19,mclaren,3,318.0,5,368.0
2012_19,red_bull,1,422.0,7,492.0
2012_19,ferrari,2,340.0,3,370.0
2012_19,lotus_f1,4,288.0,1,298.0
2012_19,force_india,7,95.0,0,95.0
2012_19,williams,8,73.0,1,83.0
2012_19,sauber,6,124.0,0,124.0
2012_19,toro_rosso,9,22.0,0,22.0
2012_19,mercedes,5,136.0,1,146.0
2012_19,caterham,10,0.0,0,0.0
2012_19,marussia,12,0.0,0,0.0
2012_19,hrt,11,0.0,0,0.0
2012_20,mclaren,3,353.0,6,413.0
2012_20,ferrari,2,367.0,3,397.0
2012_20,red_bull,1,440.0,7,510.0
2012_20,force_india,7,99.0,0,99.0
2012_20,mercedes,5,136.0,1,146.0
2012_20,toro_rosso,9,22.0,0,22.0
2012_20,sauber,6,124.0,0,124.0
2012_20,lotus_f1,4,302.0,1,312.0
2012_20,caterham,10,0.0,0,0.0
2012_20,marussia,12,0.0,0,0.0
2012_20,hrt,11,0.0,0,0.0
2012_20,williams,8,76.0,1,86.0
2013_01,lotus_f1,0,0.0,0,0.0
2013_01,ferrari,0,0.0,0,0.0
2013_01,red_bull,0,0.0,0,0.0
2013_01,mercedes,0,0.0,0,0.0
2013_01,force_india,0,0.0,0,0.0
2013_01,mclaren,0,0.0,0,0.0
2013_01,toro_rosso,0,0.0,0,0.0
2013_01,sauber,0,0.0,0,0.0
2013_01,williams,0,0.0,0,0.0
2013_01,marussia,0,0.0,0,0.0
2013_01,caterham,0,0.0,0,0.0
2013_02,red_bull,3,23.0,0,23.0
2013_02,mercedes,5,10.0,0,10.0
2013_02,ferrari,1,30.0,0,30.0
2013_02,lotus_f1,2,26.0,1,36.0
2013_02,sauber,9,0.0,0,0.0
2013_02,mclaren,6,2.0,0,2.0
2013_02,toro_rosso,10,0.0,0,0.0
2013_02,williams,11,0.0,0,0.0
2013_02,marussia,8,0.0,0,0.0
2013_02,caterham,7,0.0,0,0.0
2013_02,force_india,4,10.0,0,10.0
2013_03,ferrari,3,40.0,0,40.0
2013_03,lotus_f1,2,40.0,1,50.0
2013_03,mercedes,4,37.0,0,37.0
2013_03,red_bull,1,66.0,1,76.0
2013_03,mclaren,6,4.0,0,4.0
2013_03,toro_rosso,8,1.0,0,1.0
2013_03,force_india,5,10.0,0,10.0
2013_03,sauber,7,4.0,0,4.0
2013_03,williams,11,0.0,0,0.0
2013_03,marussia,10,0.0,0,0.0
2013_03,caterham,9,0.0,0,0.0
2013_04,red_bull,1,78.0,1,88.0
2013_04,lotus_f1,3,60.0,1,70.0
2013_04,force_india,5,14.0,0,14.0
2013_04,mercedes,4,52.0,0,52.0
2013_04,mclaren,6,14.0,0,14.0
2013_04,ferrari,2,73.0,1,83.0
2013_04,williams,11,0.0,0,0.0
2013_04,sauber,8,5.0,0,5.0
2013_04,toro_rosso,7,7.0,0,7.0
2013_04,caterham,9,0.0,0,0.0
2013_04,marussia,10,0.0,0,0.0
2013_05,ferrari,3,77.0,1,87.0
2013_05,lotus_f1,2,93.0,1,103.0
2013_05,red_bull,1,109.0,2,129.0
2013_05,mercedes,4,64.0,0,64.0
2013_05,force_india,5,26.0,0,26.0
2013_05,mclaren,6,23.0,0,23.0
2013_05,toro_rosso,7,7.0,0,7.0
2013_05,sauber,8,5.0,0,5.0
2013_05,williams,11,0.0,0,0.0
2013_05,caterham,9,0.0,0,0.0
2013_05,marussia,10,0.0,0,0.0
2013_06,mercedes,4,72.0,0,72.0
2013_06,red_bull,1,131.0,2,151.0
2013_06,force_india,5,32.0,0,32.0
2013_06,mclaren,6,29.0,0,29.0
2013_06,ferrari,2,117.0,2,137.0
2013_06,toro_rosso,7,8.0,0,8.0
2013_06,lotus_f1,3,111.0,1,121.0
2013_06,sauber,8,5.0,0,5.0
2013_06,williams,11,0.0,0,0.0
2013_06,marussia,10,0.0,0,0.0
2013_06,caterham,9,0.0,0,0.0
2013_07,red_bull,1,164.0,2,184.0
2013_07,ferrari,2,123.0,2,143.0
2013_07,mercedes,4,109.0,1,119.0
2013_07,toro_rosso,7,12.0,0,12.0
2013_07,force_india,5,44.0,0,44.0
2013_07,lotus_f1,3,112.0,1,122.0
2013_07,mclaren,6,37.0,0,37.0
2013_07,williams,11,0.0,0,0.0
2013_07,marussia,10,0.0,0,0.0
2013_07,caterham,9,0.0,0,0.0
2013_07,sauber,8,5.0,0,5.0
2013_08,mercedes,3,134.0,1,144.0
2013_08,red_bull,1,201.0,3,231.0
2013_08,ferrari,2,145.0,2,165.0
2013_08,lotus_f1,4,114.0,1,124.0
2013_08,force_india,5,51.0,0,51.0
2013_08,toro_rosso,7,20.0,0,20.0
2013_08,sauber,8,5.0,0,5.0
2013_08,williams,11,0.0,0,0.0
2013_08,mclaren,6,37.0,0,37.0
2013_08,caterham,9,0.0,0,0.0
2013_08,marussia,10,0.0,0,0.0
2013_09,red_bull,1,219.0,3,249.0
2013_09,lotus_f1,4,124.0,1,134.0
2013_09,ferrari,3,168.0,2,188.0
2013_09,mercedes,2,171.0,2,191.0
2013_09,mclaren,6,37.0,0,37.0
2013_09,sauber,8,6.0,0,6.0
2013_09,force_india,5,59.0,0,59.0
2013_09,toro_rosso,7,24.0,0,24.0
2013_09,williams,11,0.0,0,0.0
2013_09,caterham,9,0.0,0,0.0
2013_09,marussia,10,0.0,0,0.0
2013_10,mercedes,2,183.0,2,203.0
2013_10,lotus_f1,4,157.0,1,167.0
2013_10,red_bull,1,250.0,4,290.0
2013_10,ferrari,3,180.0,2,200.0
2013_10,mclaren,6,49.0,0,49.0
2013_10,williams,11,0.0,0,0.0
2013_10,sauber,8,7.0,0,7.0
2013_10,toro_rosso,7,24.0,0,24.0
2013_10,caterham,9,0.0,0,0.0
2013_10,marussia,10,0.0,0,0.0
2013_10,force_india,5,59.0,0,59.0
2013_11,red_bull,1,277.0,4,317.0
2013_11,ferrari,3,194.0,2,214.0
2013_11,mercedes,2,208.0,3,238.0
2013_11,mclaren,6,57.0,0,57.0
2013_11,lotus_f1,4,183.0,1,193.0
2013_11,force_india,5,59.0,0,59.0
2013_11,toro_rosso,7,24.0,0,24.0
2013_11,sauber,8,7.0,0,7.0
2013_11,williams,9,1.0,0,1.0
2013_11,caterham,10,0.0,0,0.0
2013_11,marussia,11,0.0,0,0.0
2013_12,red_bull,1,312.0,5,362.0
2013_12,ferrari,3,218.0,2,238.0
2013_12,sauber,8,7.0,0,7.0
2013_12,mercedes,2,235.0,3,265.0
2013_12,toro_rosso,7,25.0,0,25.0
2013_12,lotus_f1,4,187.0,1,197.0
2013_12,mclaren,5,65.0,0,65.0
2013_12,williams,9,1.0,0,1.0
2013_12,force_india,6,61.0,0,61.0
2013_12,caterham,10,0.0,0,0.0
2013_12,marussia,11,0.0,0,0.0
2013_13,red_bull,1,352.0,6,412.0
2013_13,ferrari,2,248.0,2,268.0
2013_13,lotus_f1,4,191.0,1,201.0
2013_13,mercedes,3,245.0,3,275.0
2013_13,mclaren,5,66.0,0,66.0
2013_13,sauber,8,17.0,0,17.0
2013_13,force_india,6,61.0,0,61.0
2013_13,williams,9,1.0,0,1.0
2013_13,toro_rosso,7,31.0,0,31.0
2013_13,caterham,10,0.0,0,0.0
2013_13,marussia,11,0.0,0,0.0
2013_14,red_bull,1,377.0,7,447.0
2013_14,lotus_f1,4,206.0,1,216.0
2013_14,sauber,8,19.0,0,19.0
2013_14,mercedes,3,267.0,3,297.0
2013_14,ferrari,2,274.0,2,294.0
2013_14,mclaren,5,76.0,0,76.0
2013_14,williams,9,1.0,0,1.0
2013_14,caterham,10,0.0,0,0.0
2013_14,marussia,11,0.0,0,0.0
2013_14,toro_rosso,7,31.0,0,31.0
2013_14,force_india,6,62.0,0,62.0
2013_15,red_bull,1,402.0,8,482.0
2013_15,lotus_f1,4,239.0,1,249.0
2013_15,ferrari,2,284.0,2,304.0
2013_15,sauber,7,31.0,0,31.0
2013_15,mercedes,3,283.0,3,313.0
2013_15,mclaren,5,81.0,0,81.0
2013_15,force_india,6,62.0,0,62.0
2013_15,toro_rosso,8,31.0,0,31.0
2013_15,williams,9,1.0,0,1.0
2013_15,caterham,10,0.0,0,0.0
2013_15,marussia,11,0.0,0,0.0
2013_16,red_bull,1,445.0,9,535.0
2013_16,mercedes,3,287.0,3,317.0
2013_16,lotus_f1,4,264.0,1,274.0
2013_16,ferrari,2,297.0,2,317.0
2013_16,mclaren,5,83.0,0,83.0
2013_16,force_india,6,62.0,0,62.0
2013_16,toro_rosso,8,31.0,0,31.0
2013_16,williams,9,1.0,0,1.0
2013_16,sauber,7,45.0,0,45.0
2013_16,marussia,11,0.0,0,0.0
